Local,Trabalho,Título,Autores/Orientadores
Centro de Ciencias Juridicas e Economicas,2045,A invenção do atraso: Herança colonial e o Nordeste como o ‘Sul Global’ no imaginário regional brasileiro,"RENATA GUIMARAES REYNALDO,SOPHIA LIMA COSTA"
Centro de Ciencias Juridicas e Economicas,2908,PROGRESSO SUBMERSO: O DILEMA ENTRE DESENVOLVIMENTO ENERGÉTICO E A DEVASTAÇÃO AMBIENTAL NO BRASIL,"CLEYTON GERHARDT,EMANUELLE FERNANDO DOS SANTOS,LUAN DE SOUSA DE AMORIM"
Centro de Ciencias Juridicas e Economicas,72,Educação em informação no combate à desinformação,"BRUNA CASTRO,LAURA DE AZEREDO SANTOS,MARIANNA ZATTAR,NYSIA OLIVEIRA DE Sá,RAPHAELLA TEODORO DA SILVA,RUTE DA SILVA CAVALCANTI"
Centro de Ciencias Juridicas e Economicas,968,AUTORIDADE COGNITIVA NA AVALIAÇÃO DE FONTES DE INFORMAÇÕES NA INICIAÇÃO CIENTÍFICA,"GIULLIANNE DE OLIVEIRA FERREIRA SANTOS,MARIANNA ZATTAR,NYSIA OLIVEIRA DE Sá"
Centro de Ciencias Juridicas e Economicas,1789,A avaliação da informação pelo nativo digital,"GISELLE MACIEIRA PAES,GIULLIANNE DE OLIVEIRA FERREIRA SANTOS,MARIANNA ZATTAR,MYCHELLE SOARES SILVA DOS SANTOS,NYSIA OLIVEIRA DE Sá,RUTE DA SILVA CAVALCANTI 5"
Centro de Ciencias Juridicas e Economicas,4770,“Meninas que mudam o mundo: Greta Thunberg e o meio ambiente” mediação de leitura e jogos didáticos,"GILDA OLINTO DE OLIVEIRA,ISABELLA GABRIEL ROBLES,JULIANA PLACIDO DA SILVA,PATRíCIA MALLMANN SOUTO PEREIRA"
Centro de Ciencias Juridicas e Economicas,6417,PROTÓTIPO DE TESAURO SOBRE POVOS ORIGINÁRIOS,"ANA BEATRIZ MARIANO PEREIRA,GRAZIELLEN VITÓRIA ALBUQUERQUE ARAGÃO,RUTE DA SILVA CAVALCANTI,VÂNIA LISBOA GUEDES"
Centro de Ciencias Juridicas e Economicas,572,Relatórios De Sustentabilidade para o Desenvolvimento Sustentável: Uma Análise Bibliométrica AUTORES E,"ANA LUIZA FONSECA PEDRAZZI,JULIANA MOLINA QUEIROZ"
Centro de Ciencias Juridicas e Economicas,1714,ANÁLISE DOS STAKEHOLDERS DA PRIO S.A SOB A ÓTICA DAS ESTUDANTES DE CONTABILIDADE DA UFRJ,"FERNANDA FILGUEIRAS SAUERBRONN,LAURE VIANA LISBOA,MARIA ANTONIA DE PAIVA VILLA FORTE MACHADO,MARIA FERNANDA CURVELO MIGUEL,PRISCILA PAULA DE OLIVEIRA"
Centro de Ciencias Juridicas e Economicas,4118,AVALIAÇÃO DE OPÇÕES REAIS PARA INVESTIMENTOS EM GERAÇÃO SOLAR DISTRIBUÍDA NO RIO DE JANEIRO,"DIOGO DA ROCHA SOUZA PINTO,GLÁUCIA FERNANDES VASCONCELOS"
Centro de Ciencias Juridicas e Economicas,4151,PLATAFORMA DE REDES COLABORATIVAS PARA INOVAÇÃO EDUCACIONAL E IMPACTO PROFISSIONAL,"GLÁUCIA FERNANDES VASCONCELOS,MILENA RIBEIRO,SOFIA MOURA MACHADO"
Centro de Ciencias Juridicas e Economicas,4961,MOBILIDADE CIRCULAR EM CIDADES FLUMINENSES,"ISABEL BREIA DA CRUZ,VANESSA DE ALMEIDA GUIMARAES"
Centro de Ciencias Juridicas e Economicas,2754,Mulheres de Améfrica: Benedita da Silva e a presença negra feminina na Constituinte Brasileira de 1987/88,"CARLOS EDUARDO DIAS SILVA,GABRIELA FRAGA DE LIMA MENDES DA SILVA,ILANA ALÓ CARDOSO RIBEIRO,KAMILY VASCONCELOS CARDOSO,LILIAN MÁRCIA BALMANT EMERIQUE,SOFIA MOURA MELO"
Centro de Ciencias Juridicas e Economicas,2944,CONFRONTART,"CARLOS EDUARDO DIAS SILVA,GABRIELA FRAGA DE LIMA MENDES DA SILVA,KAMILY VASCONCELOS CARDOSO,LILIAN MÁRCIA BALMANT EMERIQUE,SOFIA MOURA MELO"
Centro de Ciencias Juridicas e Economicas,3575,ENTRE A CONSTITUIÇÃO E O AUTORITARISMO: A ATUAÇÃO DO SUPREMO TRIBUNAL FEDERAL E DO BUNDESVERFASSUNGSGERICHT FRENTE À EROSÃO DEMOCRÁTICA,"ELEONORA MESQUITA CEIA,JOAO GABRIEL SENA DE ASSIS GOMES"
Centro de Ciencias Juridicas e Economicas,3647,DIREITOS SOCIAIS DOS IMIGRANTES: O PAPEL DAS POLÍTICAS PÚBLICAS NO ACESSO À EDUCAÇÃO,"ANA LUIZA CANDIDO MANHAES,CAROLINA GENOVEZ PARREIRA,VANESSA OLIVEIRA BATISTA BERNER"
Centro de Ciencias Juridicas e Economicas,4255,RACISMO INSTITUCIONAL: COMO A FALTA DE REPRESENTAÇÃO RACIAL NO JUDICIÁRIO PROMOVE A MANUTENÇÃO DE MECANISMOS RACISTAS,"CARLOS BOLONHA,HARLON GOMES MARTINS,JULIANA DA SILVA FARIAS SANCHES,VITÓRIA GUEDES VALENTIM DO NASCIMENTO"
Centro de Ciencias Juridicas e Economicas,5391,O papel do Supremo Tribunal Federal no combate a desinformação: uma análise da atuação da Corte Constitucional brasileira frente a falsas afirmações,"ELEONORA MESQUITA CEIA,RENATA AMORIM LOPES"
Centro de Ciencias Juridicas e Economicas,5522,ENTRE O SONHO AMERICANO E A DEPORTAÇÃO: O USO DE VIGILÂNCIA DAS REDES SOCIAIS COMO INSTRUMENTO DE CONTROLE MIGRATÓRIO E POLÍTICO,"ISADORA CRISTINA PEREIRA DOS SANTOS,VANESSA OLIVEIRA BATISTA BERNER"
Centro de Ciencias Juridicas e Economicas,3234,Empreendedorismo social como estratégia de desenvolvimento econômico,"ELIANE RIBEIRO PEREIRA,PABLO DOS SANTOS DA SILVA,PATRICIA DOS SANTOS DA SILVA"
Centro de Ciencias Juridicas e Economicas,3340,TECNOLOGIA E IMPACTO: CONSTRUINDO A COMUNICAÇÃO COM NEGÓCIOS SOCIOAMBIENTAIS AUTORES E,"ELIANE RIBEIRO PEREIRA,GABRIEL FERRARI BATISTA,LORRANY DA SILVA PINHEIRO,THALISSA PáDUA GILABERTE,WILLIAN RAPHAEL ROSA GOMES"
Centro de Ciencias Juridicas e Economicas,3381,Modelos de negócio sustentável: do planejamento à escala,"ELIANE RIBEIRO PEREIRA,ISABELLA RIBEIRO MARQUES PEREIRA,PABLO DOS SANTOS DA SILVA"
Centro de Ciencias Juridicas e Economicas,3890,Inovação e Educação: Desenvolvimento de Competências Transversais no Ensino Superior AUTORES E,"ANNA BEATRIZ CORREA DE LUCES FORTES,ANTONIO JOSE BARBOSA DE OLIVEIRA,ELIANE RIBEIRO PEREIRA,PABLO DOS SANTOS DA SILVA,RAPHAEL RIBEIRO PEREIRA"
Centro de Ciencias Juridicas e Economicas,1483,"REFORMA TRIBUTÁRIA E O CARNAVAL CARIOCA: REDISTRIBUIÇÃO DE COMPETÊNCIAS, IMPACTOS NA ARRECADAÇÃO E O FUTURO DOS INCENTIVOS MUNICIPAIS","CAIQUE SERAPHIM SCHIRMER DA SILVA,EDUARDO MANEIRA"
Centro de Ciencias Juridicas e Economicas,2324,SOBERANIA EM JOGO: O PAPEL DAS APOSTAS ONLINE NA DESREGULAÇÃO DO DIREITO AUTORES E 6,"ANNA BEATRIZ SOARES DE CASTRO LIMA,CARLOS BOLONHA,DANIEL CAPECCHI"
Centro de Ciencias Juridicas e Economicas,2724,ALGORITMOS E CAMPANHAS POPULISTAS: UM ESTUDO COMPARATIVO DAS ELEIÇÕES PRESIDENCIAIS BRASILEIRAS E ESTADUNIDENSES.,"ANA CLARA FELIX DE LIMA BOLONHA,DANIEL CAPECCHI"
Centro de Ciencias Juridicas e Economicas,4898,DISCRIMINAÇÃO ALGORÍTMICA SOB O OLHAR DO STF: UMA ANÁLISE DE CASO DA JURISPRUDÊNCIA DO SUPREMO TRIBUNAL,"DANIEL CAPECCHI,THAMIRES AZEREDO CHAVES"
Centro de Ciencias Juridicas e Economicas,5930,Democracia Formal e Material: Uma Análise Comparativa entre Estados Unidos e Brasil AUTORES E,"CARLOS BOLONHA,CLARA ELISA SILVA FREIRE,DANIEL CAPECCHI,FLAVYA NAYARA DOS SANTOS"
Centro de Ciencias Juridicas e Economicas,6326,VIGILÂNCIA ESTATAL ALGORÍTIMICA E RISCOS À PROTEÇÃO DE DADOS PESSOAIS FRENTE À INFILTRAÇÃO DO CRIME ORGANIZADO NO ESTADO,"AMANDA ARAUJO DA SILVA,DANIEL CAPECCHI,NINA CRESPO DA ROCHA RIBEIRO"
Centro de Ciencias Juridicas e Economicas,222,A PACIFICAÇÃO NEOCOLONIALISTA NO CONGO: UM ESTUDO ACERCA DA SITUAÇÃO DE ITURI AUTORES E,"MARCO ANDRÉ CORRÊA CHEBLE,MARINA CHAN Y MATOS,TADEU MORATO MACIEL"
Centro de Ciencias Juridicas e Economicas,407,O projeto canadense de pacificação de populações indígenas: uma análise da política de internatos nos séculos XIX e XX.,"RAFAEL FIGUEIREDO PIZZO,TADEU MORATO MACIEL"
Centro de Ciencias Juridicas e Economicas,733,RESISTÊNCIA CAMPONESA NO SUL GLOBAL: UMA ANÁLISE COMPARATIVA ENTRE O MST E O EKTA PARISHAD SOB OS GOVERNOS BOLSONARO E MODI (2018–2022),"LARISSA LIMA,MARIANNA RESTUM ANTONIO DE ALBUQUERQUE"
Centro de Ciencias Juridicas e Economicas,3563,A VIOLÊNCIA DA “LÍNGUA DE ACOLHIMENTO”: O USO DO IDIOMA MATERNO POR IMIGRANTES COMO FORMA DE RESISTÊNCIA NO BRASIL,"DIOGO MONTEIRO DARIO,MARINA CHAN Y MATOS,RACHEL SILVA DA ROCHA COUTINHO ANTUNES"
Centro de Ciencias Juridicas e Economicas,6296,IMAGENS DE RESISTÊNCIA: O PAPEL E A POTÊNCIA DAS EXPRESSÕES CULTURAIS AUDIOVISUAIS NA LUTA PALESTINA,"BENTO MELO ARAUJO,DéBORAH SAMARA SOARES DA SILVA,ELIDIO ALEXANDRE BORGES MARQUES,MARIA LUISA PAES MARCIANO CARNEIRO,NAYME MABILI LIMA DE CARVALHO"
Centro de Ciencias Juridicas e Economicas,6319,EXPRESSÕES CULTURAIS PALESTINAS: MOVIMENTOS DE RESISTÊNCIA EM TEMPOS DE CONFLITO,"BEATRIZ VALENTE DOS SANTOS BLANCO,ELIDIO ALEXANDRE BORGES MARQUES,MALU PINTOR ROCHA BRUM CLARO,MARCO ANDRÉ CORRÊA CHEBLE,RAFAELLA DA CRUZ DE OLIVEIRA,SOPHIA SANT'ANNA"
Centro de Ciencias Juridicas e Economicas,718,Entre Bretton Woods e Wall Street: Neoliberalismo e crise do Estado do Bem−Estar Social. AUTORES E,"FLÁVIO ALVES COMBAT,MARIA LAURA JACONI CORDEIRO PINTO"
Centro de Ciencias Juridicas e Economicas,1290,A guerra às drogas como dispositivo de controle: uma leitura decolonial da política de drogas na América Latina,"ELIS J O CASSAB,VICENTE GIL DA SILVA"
Centro de Ciencias Juridicas e Economicas,2649,"NARRAR, GOVERNAR: SILENCIAMENTO E NEGAÇÃO DA COETANEIDADE NA MINUSTAH AUTORES E","FLAVIA GUERRA CAVALCANTI,JOAO PEDRO SILVA BARENCO"
Centro de Ciencias Juridicas e Economicas,2759,Percalços da diáspora na ilha do desterro: a imigração venezuelana no brasil e na Grande Florianópolis AUTORES E,"BRUNO HENRIQUE SILVA COSTA DE PINHO,CARLOS EDUARDO DA ROSA MARTINS"
Centro de Ciencias Juridicas e Economicas,3283,A atuação do Ministério da Defesa na região amazônica,"ADRIANA MARQUES,AMANDA DA SILVA DINIZ,ANA JULIA DE LIMA BEZERRA"
Centro de Ciencias Juridicas e Economicas,3771,"A diplomacia como antídoto: Thompson, LeMay e a Crise dos Mísseis — Uma análise dos limites do MAD na Guerra Fria","MAURICIO METRI,SOPHIA LIMA COSTA"
Centro de Ciencias Juridicas e Economicas,263,CÂMARAS DE MEDIAÇÃO PRIVADAS VINCULADAS AO TRIBUNAL DE JUSTIÇA DO ESTADO DO RIO DE JANEIRO: UM ESTUDO SOBRE SEU FUNCIONAMENTO E COMPOSIÇÃO,"BERNARDO CAMPANA CALDAS DE ARAUJO RIBEIRO,MARIA FERNANDA CAMPANA CALDAS DE ARAUJO RIBEIRO,MARILSON SANTANA"
Centro de Ciencias Juridicas e Economicas,3701,INTELIGÊNCIA ARTIFICIAL NO PROCESSO CIVIL: ESTUDO DE CASO DO TJRJ E OS DESAFIOS DA TRANSFORMAÇÃO DIGITAL.,"FERNANDA MEDEIROS DE SOUZA,MARCIA CRISTINA XAVIER DE SOUZA,MORGHANNA DE CARVALHO SANTOS GOULART"
Centro de Ciencias Juridicas e Economicas,4362,Entre dados e direitos: o impacto da Jurimetria na extrajudicialização,"DANIEL CAPECCHI,JOANNA PERDOMO AZEREDO GOMES,LEONARDO DE SOUZA ROCHA LIMA MEDINA"
Centro de Ciencias Juridicas e Economicas,6660,USO DA IA GENERATIVA ASSIS NO TJ−RJ: VIVENDO E APRENDENDO O FUTURO AUTORES E,"BERNARDO CAMPANA CALDAS DE ARAUJO RIBEIRO,CARLOS BOLONHA,DANIEL CAPECCHI"
Centro de Ciencias Juridicas e Economicas,418,O DIREITO À SEGURANÇA JURÍDICA NO PROCESSO ADMINISTRATIVO: UMA ANÁLISE DA JURISPRUDÊNCIA DO SUPREMO TRIBUNAL FEDERAL,"ANA CAROLINA DA CRUZ LOIOLA,DANIEL CAPECCHI"
Centro de Ciencias Juridicas e Economicas,3120,"Eleições municipais, democracia e populismo","ARTHUR LEITE DE CARVALHO,ELEONORA MESQUITA CEIA"
Centro de Ciencias Juridicas e Economicas,3931,DADOS QUE VOAM ALTO: A GOVERNANÇA INFORMACIONAL COMO SUSTENTAÇÃO PARA A EFICIÊNCIA REGULATÓRIA DA AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,"CARLOS BOLONHA,MAYCON LUCAS CORDEIRO FREITAS"
Centro de Ciencias Juridicas e Economicas,4383,A ATUAÇÃO DA ANS NA PROTEÇÃO DE DADOS PESSOAIS: DESAFIOS E CONFORMIDADE COM A LGPD,"ANA CAROLINA ROZA GUIMARãES,CARLOS BOLONHA"
Centro de Ciencias Juridicas e Economicas,6339,LINGUAGEM JURÍDICA E ACESSO À JUSTIÇA: UMA ANÁLISE EMPÍRICA DAS DECISÕES DA COMISSÃO FUNDIÁRIA DO TRF DA 2ª REGIÃO,"ELEONORA MESQUITA CEIA,THIAGO TEIXEIRA DE JESUS"
Centro de Ciencias Juridicas e Economicas,6569,STF E OVERRULING (IN)CONSTITUCIONAL: UMA ANÁLISE DA ADI 7.633 E SEUS IMPACTOS PARA A ORDEM CONSTITUCIONAL,"BRUNO RODRIGUES VIEIRA,ELEONORA MESQUITA CEIA"
Centro de Ciencias Juridicas e Economicas,5841,A ÉTICA CONDICIONADA AO VENCEDOR E A DESUMANIZAÇÃO NA IMINÊNCIA DO CONFLITO: O CASO DAS ILHAS MARSHALL.,"MARIA LUIZA RODRIGUES MENDES DE SOUZA,MAURICIO METRI"
Centro de Ciencias Juridicas e Economicas,6352,SEM PERDER A TERNURA: A RESISTÊNCIA DO SOCIALISMO EM CUBA DURANTE O PERÍODO ESPECIAL EM TEMPOS DE PAZ,"LENIN CONRADO GOMES FERREIRA,MAURICIO METRI"
Centro de Ciencias Juridicas e Economicas,6409,DE SÈVRES A LAUSANNE: O REPOSICIONAMENTO BRITÂNICO NA QUESTÃO ORIENTAL AUTORES E,"MAURICIO METRI,RENATA ROCHA COSTA"
Centro de Ciencias Juridicas e Economicas,6460,A ESPANHA DE FRANCO EM MEIO À GEOPOLÍTICA DO PÓS−SEGUNDA GUERRA MUNDIAL AUTORES E,"MARINA MARTINS FERREIRA GIL,MAURICIO METRI"
Centro de Ciencias Juridicas e Economicas,387,"VIOLÊNCIA PSICOLÓGICA, GÊNERO E A SUBJETIVAÇÃO NA LUTA ANTICOLONIAL: AS MULHERES NA INDEPENDÊNCIA DA ARGÉLIA","MARINA JUNQUEIRA CLETO BITTENCOURT SIQUEIRA,TADEU MORATO MACIEL"
Centro de Ciencias Juridicas e Economicas,2211,Mulheres na diplomacia brasileira: uma análise da interseccionalidade entre raça e gênero AUTORES E,"ARIADNE ALVES FRANCA,EMERSON MAIONE DE SOUZA"
Centro de Ciencias Juridicas e Economicas,2770,"GÊNERO E COMÉRCIO: O ENFOQUE FEMINISTA NA POLÍTICA EXTERNA DE CHILE, MÉXICO E COLÔMBIA.","ARIANE RODER FIGUEIRA,MARIA EDUARDA SOUZA RODRIGUES"
Centro de Ciencias Juridicas e Economicas,2774,EQUIDADE DE GÊNERO NOS NEGÓCIOS INTERNACIONAIS,"ARIANE RODER FIGUEIRA,MARIA LUISA PAES MARCIANO CARNEIRO"
Centro de Ciencias Juridicas e Economicas,2897,AMAZÔNIA E DEFESA: ENTRE A RECONSTRUÇÃO INSTITUCIONAL E A PRESENÇA DO MILITARISMO AMBIENTAL NO GOVERNO LULA 3.0,"ADRIANA MARQUES,LAIS SIMOES LIMA"
Centro de Ciencias Juridicas e Economicas,2986,"Percepções sobre violência, paz e poder entre jovens no Rio de Janeiro","ANAÍS MORAES LEITÃO DE OLIVEIRA,ANNA CLARA MARQUES FERREIRA,GILBERTO CARVALHO DE OLIVEIRA,KAIKE FERREIRA MOTA,NAIARA SANTOS COUTINHO"
Centro de Ciencias Juridicas e Economicas,3408,"CRIME ORGANIZADO, FUTEBOL E A ASCENSÃO DAS ""BETS"" NA AMÉRICA LATINA: HISTÓRIA, PERIGOS ATUAIS E PROBLEMAS FUTUROS","DIOGO MONTEIRO DARIO,GABRIEL FERREIRA DE ALMEIDA"
Centro de Ciencias Juridicas e Economicas,3704,ROTAS DE REFÚGIO SAHELIANAS: OS IMPACTOS DA CRISE DE SEGURANÇA NO SAHEL PARA A ÁFRICA OCIDENTAL,"DIOGO MONTEIRO DARIO,JOSE RICARDO DE OLIVEIRA ARAUJO,RACHEL SILVA DA ROCHA COUTINHO ANTUNES"
Centro de Ciencias Juridicas e Economicas,2830,"AS TRIANGULAÇÕES ENTRE CHINA, RÚSSIA (URSS) E ESTADOS UNIDOS: UMA ANÁLISE DE TRÊS DIFERENTES MOMENTOS DAS RELAÇÕES ENTRE AS TRÊS GRANDES POTÊNCIAS DO SISTEMA INTERNACIONAL AUTORES E","MARIA FERNANDA MONTEIRO ALVES MOREIRA,MAURICIO METRI"
Centro de Ciencias Juridicas e Economicas,5074,Cooperação Energética Cuba−Venezuela (2000−2020): Análise Crítica do Acordo de Cooperação Integral e seus Impactos na Integração Latino−Americana.,"ELISABETHE CHAVES TEIXEIRA,FLÁVIO ALVES COMBAT"
Centro de Ciencias Juridicas e Economicas,5268,ANTAGONISMOS E COOPERAÇÃO NAS RELAÇÕES SINO−INDANAS: ESTUDO DE CASO DO ASIAN 8 INFRASTRUCTURE INVESTMENT BANK,"MARIA FERNANDA CSáSZáR LIMA FERREIRA,MAURICIO METRI"
Centro de Ciencias Juridicas e Economicas,6032,A GUERRA DAS COREIAS COMO MARCO NA EVOLUÇÃO DA LOGÍSTICA MILITAR: DA DIVISÃO DA PENÍNSULA ÀS DOUTRINAS CONTEMPORÂNEAS,"EVELYN GILS DA COSTA,LEANDRO WOLPERT DOS SANTOS,MARIA BEATRIZ MATHIAS DE ANDRADE"
Centro de Ciencias Juridicas e Economicas,1678,A INSERÇÃO DA PLATAFORMA BRASIL PARALELO EM INSTITUIÇÕES ESCOLARES NO BRASIL AUTORES E,"ANA BEATRIZ SCHUSTER GRIEBLER,RACHEL AGUIAR"
Centro de Ciencias Juridicas e Economicas,1730,Contrainsurgência e Pacificação no Brasil Contemporâneo: Ecos Coloniais da Doutrina Francesa AUTORES E,"GABRIEL FRANCISCO CASTRO AGUIAR,TADEU MORATO MACIEL"
Centro de Ciencias Juridicas e Economicas,2998,A INTERNACIONALIZAÇÃO DO NEO−NAZISMO E O PAPEL DAS REDES SOCIAIS: UMA ANÁLISE DO IMPACTO NA POPULAÇÃO BRASILEIRA,"BERNARDO SALGADO RODRIGUES,JULIA PEREIRA NOLASCO"
Centro de Ciencias Juridicas e Economicas,4252,"A GEOPOLITIZAÇÃO DOS DIREITOS HUMANOS NA AMÉRICA LATINA: UM REFLEXO DO ""HUMANITARISMO"" CONSTRUÍDO PELO NORTE GLOBAL?","MARIA LUIZA RODRIGUES MENDES DE SOUZA,MONICA BRUCKMANN"
Centro de Ciencias Juridicas e Economicas,382,CONTRA−HEGEMONIA NO ORIENTE MÉDIO: A GUERRA DO YOM KIPPUR SOB A ÓTICA NEOGRAMSCIANA DE ROBERT W. COX,"EDUARDO GONçALVES SERRA,LUIZA ARMOND MONTEZUMA"
Centro de Ciencias Juridicas e Economicas,2946,PROPAGANDA POLÍTICA: THE NEW YORK TIMES E O INÍCIO DA GUERRA AO IRAQUE EM 2003 AUTORES E,"LUCA PANARO MAGALHAES,MAGNO KLEIN SILVA"
Centro de Ciencias Juridicas e Economicas,4068,Necropolítica Brasileira: As cicatrizes da colonização e o Estado negligente,"BRYAN BARROS BIZARELLO MORAIS,HENRIQUE PAIVA"
Centro de Ciencias Juridicas e Economicas,4414,"BEM−VINDO, MAS NEM TANTO: O PARADOXO DO TURISMO E SEUS EFEITOS POLÍTICOS E SOCIAIS EM BARCELONA","BIANCA FERREIRA LIMA PINHEIRO,HENRIQUE PAIVA,SOFIA FISCHER CHIANELLO"
Centro de Ciencias Juridicas e Economicas,1207,SEGREDOS INDUSTRIAIS EM CENÁRIOS ANTICONCORRENCIAIS: PROTEÇÃO OU PRIVILÉGIO? AUTORES E,"DANIEL CAPECCHI,LEONARDO DE SOUZA ROCHA LIMA MEDINA,RAYANE SANTOS"
Centro de Ciencias Juridicas e Economicas,1642,As marcas da superexposição de crianças e adolescentes: Mecanismos presentes no ordenamento jurídico que garantam a proteção do grupo infanto juvenil.,"ANA CAROLINA FREIRE PATRICIO VIANA,BEATRIZ ESMORIS RUSSO,JULIANA DE SOUSA GOMES LAGE,MARIA EDUARDA VARELA CABRAL"
Centro de Ciencias Juridicas e Economicas,3520,"A EFETIVIDADE CONSTITUCIONAL DA GARANTIA DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE: O DIREITO À EDUCAÇÃO, AO LAZER E À CULTURA COMO FATOR DE PREVENÇÃO AO ATO INFRACIONAL NO ESTADO DE SÃO PAULO .","BRUNA DOMINGUES MAIA,CÍNTIA MUNIZ DE SOUZA KONDER"
Centro de Ciencias Juridicas e Economicas,4515,ABANDONO PARENTAL COMO CRITÉRIO DE INAPTIDÃO PARA O EXERCÍCIO DA CURATELA AUTORES E,"ALICE SOARES LIMA,JULIANA DE SOUSA GOMES LAGE"
Centro de Ciencias Juridicas e Economicas,5828,Direitos Humanos na Perspectiva Trabalhista Internacional – Voluntariado de Jovens AUTORES E,"CHIARA RODRIGUES MACEDO SANTOS,CLARICE RODRIGUES MACEDO SANTOS,JULIANA DE SOUSA GOMES LAGE"
Centro de Ciencias Juridicas e Economicas,1029,Taxonomias de confiança e suas contribuições para promover a integridade da informação em ambientes hiperinformacionais,"ISAURA NOGUEIRA DA SILVA,JULIANA HORTA DE ASSIS PINTO"
Centro de Ciencias Juridicas e Economicas,4527,INTEGRAÇÃO DE DATAS COMEMORATIVAS E INSTAGRAM COMO ESTRATÉGIA DE DINAMIZAÇÃO DA BIBLIOTECA ESCOLAR,"MARIA NATALICIA FERNANDES PALHANO,MILLA CRISTINE ALMEIDA DA SILVA,TATYANNE CHRISTINA GONÇALVES FERREIRA"
Centro de Ciencias Juridicas e Economicas,4759,"ALGORITMOS DE DESTRUIÇÃO EM MASSA NA BIBLIOTECONOMIA: VIÉS, DESIGUALDADE E GESTÃO DA INFORMAÇÃO NA ERA DO BIG DATA","ADRIANA MORAES PESSOA DO REGO BARROS,JOAO VICTOR MAIANI PEREIRA,THAYRON RODRIGUES RANGEL"
Centro de Ciencias Juridicas e Economicas,5557,A IMPORTÂNCIA DO PAPEL DOS PROFISSIONAIS ARQUIVISTAS NAS POLÍTICAS DA GESTÃO DE CONTEÚDOS ORGANIZACIONAIS,"ANTONIO VICTOR BOTÃO,BRUNA LIMA FREIRE,CAMILA RAMOS PESSANHA,SARHA STEPHANI DE SOUZA PATRICIO"
Centro de Ciencias Juridicas e Economicas,2311,A Proteção jurídica das mulheres e dos idosos no âmbito da família,"DANIELA SILVA FONTOURA DE BARCELLOS,JOSUE PEREIRA DE OLIVEIRA SILVA"
Centro de Ciencias Juridicas e Economicas,2654,"FAMÍLIA ALÉM DO SANGUE, DO ROMANCE E DA ADOÇÃO","FLAVIO ALVES MARTINS,LUANA FELIZARDO ALVES"
Centro de Ciencias Juridicas e Economicas,3613,ENTRE O GENERALISMO E O PARTICULARISMO: QUANTO VALE A VIDA?,"ANA LUISA FERREIRA VITAL,ANTONIO GUIMARÃES SEPULVEDA,CARLOS BOLONHA,IGOR DE LAZARI BARBOSA CARNEIRO"
Centro de Ciencias Juridicas e Economicas,2000,UM OLHAR SOBRE TELA: O QUE SÃO AS REDES SOCIAIS DIGITAIS?,"JONAS VIANNA DO AMARAL BERMOND NATAL,MARIANNA ZATTAR"
Centro de Ciencias Juridicas e Economicas,4059,ONTOLOGIA DOS CAMPEONATOS DE FUTEBOL: DOS TORNEIOS REGIONAIS ÀS COPAS CONTINENTAIS E MUNDIAIS.,"JULIANA HORTA DE ASSIS PINTO,THIAGO ANDRADE CAMPOS VIRGILIO"
Centro de Ciencias Juridicas e Economicas,4744,Violência de gênero nas redes sociais digitais: caminhos a partir da educação em informação AUTORES E,"BRUNA CASTRO,MARIANNA ZATTAR"
Centro de Ciencias Juridicas e Economicas,5068,EXTENSÃO UNIVERSITÁRIA #NAPRÁTICA: APROXIMANDO TEORIA E PRÁTICA NA FORMAÇÃO EM BIBLIOTECONOMIA DA UFRJ,"ANA CLARA MARTINS MORAES SILVEIRA,FELIPE DA SILVA TORRES,GIOVANNA MENDES DA ROCHA SILVA,JULIANA HORTA DE ASSIS PINTO,THAIS SOARES MENDES,VICTOR HUGO MACEDO NASCIMENTO"
Centro de Ciencias Juridicas e Economicas,6228,LINGUAGEM DOCUMENTÁRIA E CULTURA POPULAR: A CONSTRUÇÃO DE UM TESAURO SOBRE DANÇAS BRASILEIRAS,"FABIANA AUGUSTA DO NASCIMENTO RITA MOCO,JULIANA HORTA DE ASSIS PINTO"
Centro de Ciencias Juridicas e Economicas,1733,ROYALTIES DO PETRÓLEO E O DESENVOLVIMENTO SOCIAL E ECONÔMICO MUNICIPAL AUTORES E,"HIPOLITA SIQUEIRA DE OLIVEIRA,PEDRO HENRIQUE LEITE UMBELINO"
Centro de Ciencias Juridicas e Economicas,2444,Minerais Críticos e Estratégicos e sua Relação com o Desenvolvimento Regional Brasileiro AUTORES E,"HIPOLITA SIQUEIRA DE OLIVEIRA,JOAO FERNANDO DE OLIVEIRA"
Centro de Ciencias Juridicas e Economicas,4293,"ANÁLISES DE CRÍTICAS PRODUZIDAS NA CPI, CASO MINERADORA BRASKEM EM MACEIÓ−AL AUTORES E","EDWIN ALBERTO MUñOZ GAVIRIA,LUNA ALMEIDA RODRIGUES"
Centro de Ciencias Juridicas e Economicas,5689,Mariana: um estudo de alertas pela sociologia pragmática.,"BRENO VIEIRA DUTRA TARDIVO,EDWIN ALBERTO MUñOZ GAVIRIA"
