Local,Trabalho,Título,Autores/Orientadores
Centro de Letras e Artes,3822,DIRECIONAMENTO DO OLHAR E DINÂMICA DA CONSTRUÇÃO DE UMA INTERAÇÃO TRANSCULTURAL,"BEATRIZ PROTTI CHRISTINO,IGOR GUIMARAES DE SOUZA"
Centro de Letras e Artes,6038,CONSTRUÇÃO DE PERSPECTIVAS E MORALIDADE COMO INSTRUMENTO: UM ESTUDO DA FALA-EM- INTERAÇÃO,"EMANUELA VASCONCELOS SILVA BOTELHO,PAULO CORTES GAGO"
Centro de Letras e Artes,6859,O SISTEMA DE TROCA DE TURNOS DE FALA E A MEDIÇÃO DAS PAUSAS INTER-TURNOS EM UMA INTERAÇÃO TRANSCULTURAL,"BEATRIZ PROTTI CHRISTINO,GABRIEL HENRIQUE FERRAREZ LOPES"
Centro de Letras e Artes,617,A CRIAÇÃO DE PALAVRAS NOVAS À LUZ DA MORFOLOGIA DISTRIBUÍDA,"GIOVANA ABRANCHES,ISABELLA LOPES PEDERNEIRA,KAROLINE SILVA LIMA"
Centro de Letras e Artes,990,CONFRONTANDO A POLISSEMIA DE VERBOS EM PORTUGUÊS BRASILEIRO E PORTUGUÊS EUROPEU COM A MORFOLOGIA DISTRIBUÍDA,"ANA CLARA SIMÕES MENDONÇA,GUILHERME AUGUSTO DUARTE BORGES,ISABELLA LOPES PEDERNEIRA"
Centro de Letras e Artes,1345,"UMA ANÁLISE DOS ADJETIVOS EM ""-NTE"" COM VERBOS DE BASE PSICOLÓGICOS DO TIPO OBJETO EXPERIENCIADOR","ALESSANDRO BOECHAT DE MEDEIROS,LETICIA PARADELA DINIZ JUNQUEIRA"
Centro de Letras e Artes,1522,O ESCOPO DO PREFIXO RE- EM VERBOS BITRANSITIVOS NAS LÍNGUAS PORTUGUESA E FRANCESA AUTORES E,"ALESSANDRO BOECHAT DE MEDEIROS,LARA VITORIANO BELLONI"
Centro de Letras e Artes,2106,UMA ANÁLISE DO PROCESSO DE FORMAÇÃO DAS PALAVRAS DA LÍNGUA JAPONESA A PARTIR DO IDEOGRAMA JAPONÊS,"ALESSANDRO BOECHAT DE MEDEIROS,ALESSANDRO DE SOUZA MEDEIROS"
Centro de Letras e Artes,210,DÉFICIT SINTÁTICO DO ASPECTO PERFECT NA AFASIA DE BROCA,"ADRIANA LEITÃO MARTINS,ADRIANE DE FRANCA SIMOES DE MIRANDA,JEAN CARLOS DA SILVA GOMES 29"
Centro de Letras e Artes,257,COMPROMETIMENTO LINGUÍSTICO DE TEMPO E ASPECTO NO TRANSTORNO DO ESPECTRO AUTISTA: UMA REVISÃO SISTEMÁTICA DA LITERATURA,"ADRIANA LEITÃO MARTINS,ADRIANA LESSA,LARISSA DE LIMA OLIVEIRA"
Centro de Letras e Artes,3052,ACESSO LEXICAL BILÍNGUE: UM ESTUDO EXPLORATÓRIO COM A LÍNGUA JAPONESA AUTORES E,"DANIELA CID DE GARCIA,NATALIA ALVES TEIXEIRA"
Centro de Letras e Artes,3363,A INFLUÊNCIA DO SISTEMA DE ESCRITA NA SELEÇÃO DO LÉXICO BILÍNGUE,"DANIELA CID DE GARCIA,LAIS LIMA DE SOUZA"
Centro de Letras e Artes,6591,PSICOLINGUÍSTICA SOBRE A CAPACIDADE DE LEITURA E RECONHECIMENTO VISUAL NO BILINGUISMO BIMODAL,"BRUNO PEREIRA LOURO DE MAGALHAES,DANIELA CID DE GARCIA"
Centro de Letras e Artes,6659,PERFECT UNIVERSAL ASSOCIADO AO PRESENTE NO FRANCÊS E NO INGLÊS CANADENSES: REALIZAÇÕES MORFOSSINTÁTICAS,"ADRIANA LEITÃO MARTINS,CARLA CRISTINA DE SOUZA ABRAHãO DA SILVA,SABRINA GOMES DA SILVA MOREIRA"
Centro de Letras e Artes,18,"GUSTAVE FLAUBERT ""NATURALISTA"" SEGUNDO A IMPRENSA BRASILEIRA OITOCENTISTA AUTORES E","ANA CAROLINA MORAES DA NATIVIDADE,PEDRO PAULO GARCIA FERREIRA CATHARINA"
Centro de Letras e Artes,828,MEMÓRIA E IMPASSES NA CIRCULAÇÃO: A IDENTIDADE BARRETIANA,"ANA CRELIA PENHA DIAS,CAMILA DE CARVALHO SANTANA"
Centro de Letras e Artes,1848,O MERCADO EDITORIAL BRASILEIRO EM TEMPOS DE PANDEMIA,"EDUARDO COELHO,MARIA JULIA DA PAIXãO ANTUNES"
Centro de Letras e Artes,2579,A “LIBERDADE” DA MULHER: UMA ANÁLISE A PARTIR DOS TÍTULOS DE MANCHETES DE JORNAIS ÁRABES E BRASILEIROS,"GABRIELA BEZERRA RODRIGUES,SUELY FERREIRA LIMA"
Centro de Letras e Artes,3670,"""O RIO PRINCIPIAVA A CIVILIZAR-SE"": O RIO DE JANEIRO NAS CRÔNICAS DE CHRYSANTHEME NO JORNAL O PAIZ (1915-1919)","BEATRIZ RESENDE,MARIA CLARA CARVALHO VIGORITO SILVA"
Centro de Letras e Artes,3873,DA TERNURA À DIPLOMACIA: AS CORRESPONDÊNCIAS DE LÊDO E DOMINGOS AUTORES E,"LAISE RIBAS BASTOS,RENATA DOS SANTOS BARRETO"
Centro de Letras e Artes,322,CORAL BRASIL ENSEMBLE UFRJ E O MUSICAL PIANISSIMO DE TIM RESCALA,"CAROL,EDILENE MELO DO NASCIMENTO,IAGO CIRINO DOS SANTOS,JULIA MARIA RIERA MAIA,MARIA JOSÉ LIMA,RENATA VIANNA"
Centro de Letras e Artes,600,O CORAL BRASIL ENSEMBLE - UFRJ CANTA OBRAS DE JOHANNES BRAHMS NA SÉRIE ORQUESTRAS DA TEMPORADA ARTÍSTICA 2022 DA SALA CECÍLIA MEIRELES,"DENISE FERNANDES CAMPINO,ISABELA PERALTA DE CASTRO MARQUES,JORDAN AUGUSTO RODRIGUES DE CARVALHO,JULIA MELISSA PEREIRA DE ARAUJO,MARIA JOSÉ LIMA,MARIANA LEANDRO DA GUIA,RAFAELA DE SÁ GREMIÃO,THAISA BASTOS SIQUEIRA,VITORIA SANTANA ANHETTI"
Centro de Letras e Artes,605,ÓPERA O ENGENHEIRO - PROCESSO DE ELABORAÇÃO DO PROJETO DE FIGURINO AUTORES E,"ALICE DOS SANTOS ARAUJO,CARLOS EDUARDO CAMILO DE ALMEIDA,GILSON MORAES MOTTA,LEONARDO AUGUSTO DE JESUS"
Centro de Letras e Artes,640,O BOI E O BURRO NO CAMINHO DE BELÉM,"BERNARDO ARUME RULFF,CARLA GARCIA,ESTER MELO DO NASCIMENTO,ESTHER MARINHO SANTIAGO,GIOVANNA TOSCANO DO AMOR DIVINO IMBUZEIRO,LUANA DO NASCIMENTO DOS SANTOS,LUIS EDUARDO BARBOSA PEREIRA,MARCIA CRISTINA MENDES LEAL,MARIA JOSÉ LIMA,MOISÉS SANTOS RIBEIRO,PAULO ANDRE FRANCISCO CORREA"
Centro de Letras e Artes,723,CENTRO DE PRODUÇÃO CULTURAL,"ANA CAROLINA,ANTONIO GUEDES,RHAIZA CIRICOLA,THAíS CANELLA"
Centro de Letras e Artes,813,GALERIA MULTIDIMENSÕES: ESPAÇO E EXPERIMENTAÇÕES ARTÍSTICAS.,"ADNAYARA KARINE FEITOSA ALVES,ALICE DOS SANTOS,AMANDA NASCIMENTO DE CARVALHO REIS,ANA MATTOS MAC DOWELL,ANA SARA OLIVEIRA ZACARIAS,ANDRÉA DE LACERDA PESSÔA BORDE,AURELIO ANTONIO MENDES NOGUEIRA,CAROLINE GRECO CORREIA,CRISTINA GRAFANASSI TRANJAN,DEISE ROCHA DE OLIVEIRA CERQUEIRA,FáBIO LUCAS BRANDãO DE FREITAS GUIMARãES,HELOISA SOUSA QUINTINO DE OLIVEIRA,JEAN LUCAS CORRÊA DE PAIVA,JORGE SAMIR DIAS DOS SANTOS JUNIOR,JOSÉ LUIS DRUMMOND ALVES,KARINE CORRêA DA SILVEIRA,KATIA CORREIA GORINI,KAYê A'NU VASCONCELLOS OZORIO,LUAN NUNES CARVALHO DOS SANTOS,LUIZA FERREIRA MOTTA DE SOUZA,MELISSA ANSELMO DOS SANTOS,PATRICIA BáRBARA CôRTES MARINS,PRISCILA RIBEIRO GUIMARÃES,RAYANNE DE CAMPOS MONTEBELLO BONDIM,STEFANIE ALVES DE ARAUJO"
Centro de Letras e Artes,2337,MEDIAÇÃO NO MUSEU D. JOÃO VI DA ESCOLA DE BELAS ARTES-UFRJ,"MARIZE MALTA,MELISSA ANSELMO DOS SANTOS,REBECA SARAIVA BELMONT"
Centro de Letras e Artes,5514,A PAISAGEM FERROVIÁRIA DE TRÊS RIOS: AÇÕES PROJETUAIS PARA A MELHORIA DA SEGURANÇA E SALUBRIDADE DOS MORADORES DA FAIXA LINDEIRA,"ANDREA QUEIROZ REGO,REBECA BARBOSA DA COSTA CARVALHO,VIRGINIA MARIA NOGUEIRA DE VASCONCELLOS"
Centro de Letras e Artes,5566,ACONDICIONAMENTO DAS COLEÇÕES ETNOGRÁFICAS DO MUSEU NACIONAL/UFRJ: GESTÃO E CONSERVAÇÃO PREVENTIVA,"JOANNA DA COSTA GUERRA,LARISSA SANTOS,MARIA EDUARDA DE OLIVEIRA E COSME,PAULA DE AGUIAR SILVA AZEVEDO 30"
Centro de Letras e Artes,5604,CRIAÇÕES ECOSSISTÊMICAS: EXPOSIÇÃO E PUBLICAÇÃO,"PAULA SCAMPARINI,URI NONNATO"
Centro de Letras e Artes,5733,O SISTEMA DE IDENTIDADE VISUAL DO PROJETO GASTRONOMIA NA PROMOÇÃO DA SAÚDE AUTORES E,"JÚLIA DE MARCO OLIVEIRA DO NASCIMENTO,LETICIA TAVARES,MARIA EDUARDA MESQUITA CURVELO,MARIA ELIZA ASSIS DOS PASSOS,MARIA ISABEL LISITA DE MEDEIROS,MARIA LUIZA COSTA,RAQUEL FERREIRA DA PONTE"
Centro de Letras e Artes,5994,CANTEIRO PARTICIPATIVO ENTRE APAP E EMAU ABRICÓ: PRODUÇÃO DE TECNOLOGIA DE CONTENÇÃO,"ADRIELLY DE OLIVEIRA LIRA,JOãO ALEXANDRE,JULIANA DE ARRUDA BRITO,LAURA BEATRIZ FONSECA HORACIO E SILVA,MAIRA THOMÉ PEREIRA,MARIA CLARA JABER DE MATOS,MARIA FERNANDA MOREIRA ANGEIRAS,MARIA JULIA RUST BUZZATTI,THIAGO MELO GRABOIS,YASMIN QUINTELLA SALGUEIRO"
Centro de Letras e Artes,6068,ATUAÇÃO DO EMAU ABRICÓ COM A ASSOCIAÇÃO DE PESCADORES ARTESANAIS DA PRAINHA: METODOLOGIA PARTICIPATIVA PARA CONSTRUÇÃO DE DEMANDAS,"ADRIELLY DE OLIVEIRA LIRA,JOãO ALEXANDRE,JULIANA DE ARRUDA BRITO,LAURA BEATRIZ FONSECA HORACIO E SILVA,MAIRA THOMÉ PEREIRA,MARIA CLARA JABER DE MATOS,MARIA FERNANDA MOREIRA ANGEIRAS,MARIA JULIA RUST BUZZATTI,THIAGO MELO GRABOIS,YASMIN QUINTELLA SALGUEIRO"
Centro de Letras e Artes,3332,INTELIGÊNCIA ARTIFICIAL: ASPECTOS SUBLIMINARES E SUBJETIVOS DA MENTE HUMANA. AUTORES E,"ARTHUR MEIRELLES BAGNO,LARISSA GALENO,MARIA LETICIA GALLUZZI NUNES,SIDNEY DE CASTRO OLIVEIRA"
Centro de Letras e Artes,5005,O CONCEITO DE INOVAÇÃO SOCIAL NA LITERATURA RECENTE: UMA META ANÁLISE DOS TRABALHOS PUBLICADOS NAS BASES SCIELO E PERIÓDICOS CAPES ENTRE 2011 E 2022.,"ARTUR PORTO TEIXEIRA,GUSTAVO COSTA DE SOUZA,JESSIKA DA SILVA FERNANDES"
Centro de Letras e Artes,5042,MARCOS NORMATIVOS NO MUNICÍPIO DE PETRÓPOLIS NO QUE CONCERNE ÀS INOVAÇÕES SOCIAIS,"ARTUR PORTO TEIXEIRA,GUSTAVO COSTA DE SOUZA,JESSIKA DA SILVA FERNANDES"
Centro de Letras e Artes,5763,A REGULAMENTAÇÃO INTERNACIONAL DA INTELIGÊNCIA ARTIFICIAL E DE SISTEMAS DE DECISÃO AUTÔNOMOS,"ISABELA MARQUES CHERFEN DE DEUS,JULIA MOREIRA AGUIAR DE BRITO,KENZO SOARES SETO"
Centro de Letras e Artes,369,A AVALIAÇÃO DOS PRONOMES ‘SEU’ E ‘TEU’ NO RIO DE JANEIRO – UM ESTUDO DE ABORDAGEM DIRETA,"THIAGO GARCIA DA CUNHA,THIAGO LAURENTINO DE OLIVEIRA"
Centro de Letras e Artes,2052,DESGARRAMENTO SINTÁTICO E PROSÓDIA: ANÁLISE DE PRODUÇÃO E PERCEPÇÃO DE ORAÇÕES ADVERBIAIS DESGARRADAS NO FALAR DE JOÃO PESSOA,"ALINE PONCIANO DOS SANTOS SILVESTRE,FERNANDA RODRIGUES CALLES,VITORIA DIAS GUEDES"
Centro de Letras e Artes,3724,"""BENDITO SEJA O FRUTO"": A LITURGIA DA COR VERMELHA EM ""O CONTO DA AIA"", E ""A LETRA ESCARLATE"".","LUCIANA SALLES,THIAGO BRAGA CALHEIRO"
Centro de Letras e Artes,4657,"A ENTOAÇÃO DAS INTERROGATIVAS TOTAIS NAS CIDADES DO INTERIOR DO SERGIPE, ALAGOAS, PERNAMBUCO E BAHIA: UM ESTUDO DO PROJETO ALIB.","CLáUDIA DE SOUZA CUNHA,OTáVIO GUIMARãES BARBOSA,PRISCILA FRANCISCA DOS SANTOS"
Centro de Letras e Artes,6429,TDIC E FORMAÇÃO DE PROFESSORES DE LÍNGUAS NO CONTEXTO DA EDUCAÇÃO 5.0 AUTORES E,"ANTONIO FERREIRA DA SILVA JUNIOR,LEANDRO GOMES DIAS BOLIVAR"
Centro de Letras e Artes,313,EM CONSTRUÇÃO: A OBRA ACIDENTE DE TRABALHO DE EUGÊNIO SIGAUD À LUZ DO DESCONHECIDO,"ANA PAULA COUTINHO DE SOUZA,FELIPE SCOVINO GOMES LIMA"
Centro de Letras e Artes,644,"HISTÓRIA DA ARTE MODERNA BRASILEIRA: CONSTRUÇÕES, PERSPECTIVAS E NARRATIVAS AUTORES E","IVAIR REINALDIM,LORENA DE PAULA PERASSOLI"
Centro de Letras e Artes,967,O RETRATO DO CONTEMPORÂNEO: AUSÊNCIA E IMAGEM,"MARCOS DANA,MARIA LUISA LUZ TAVORA"
Centro de Letras e Artes,4947,ASPECTOS FORMATIVOS EM PESQUISA: LEVANTAMENTO BIBLIOGRÁFICO ACERCA DA HISTORIOGRAFIA DA ARTE CONTEMPORÂNEA NO BRASIL,"EMANUEL DE ALMEIDA,IVAIR REINALDIM"
Centro de Letras e Artes,5823,"GEORGINA DE ALBUQUERQUE, GUSTAVO DALL’ARA, ARTHUR TIMÓTHEO DA COSTA E O IMPRESSIONISMO NO BRASIL","ANA BEATRIZ PIRES DA SILVA,ANA MARIA TAVARES CAVALCANTI"
Centro de Letras e Artes,6278,"O CIRCUITO DE ARTE PAULISTA COMO ESPAÇO DE ATIVAÇÃO DA GRAVURA MODERNA: UMA ANÁLISE DAS EXPOSIÇÕES JOVEM GRAVURA NACIONAL (1964 E 1966) E PANORAMA DE ARTE ATUAL BRASILEIRA (1971, 1974, 1977 E 1980) AUTORES E","BRUNA FERRETTI LEVI,MARIA LUISA LUZ TAVORA"
Centro de Letras e Artes,5006,PRECEITOS TEÓRICOS SOBRE TEORIA VS. PRÁTICA NO ENSINO ACADÊMICO E EMPREGO MERCADOLÓGICO DE METODOLOGIAS E TÉCNICAS DE PESQUISA NO CAMPO DO DESIGN DIGITAL,"ARIEL TOMAZELLI CRESPO,FABIANA OLIVEIRA HEINRICH,JULIA PINHEIRO,LUíSA FORAIN"
Centro de Letras e Artes,5332,ENSINO ACADÊMICO E EMPREGO MERCADOLÓGICO DE METODOLOGIAS E TÉCNICAS DE PESQUISA NO CAMPO DO DESIGN DIGITAL: APLICAÇÃO DE ENTREVISTAS,"ARIEL TOMAZELLI CRESPO,FABIANA OLIVEIRA HEINRICH,JULIA PINHEIRO,LUíSA FORAIN"
Centro de Letras e Artes,5346,IMPRESSÕES PRELIMINARES SOBRE O ENSINO ACADÊMICO E EMPREGO MERCADOLÓGICO DE METODOLOGIAS E TÉCNICAS DE PESQUISA NO CAMPO DO DESIGN DIGITAL,"ARIEL TOMAZELLI CRESPO,FABIANA OLIVEIRA HEINRICH,JULIA PINHEIRO,LUíSA FORAIN"
Centro de Letras e Artes,6622,A MODA NOS CURSOS DE DESIGN DO RIO DE JANEIRO,"DEBORAH CHAGAS CHRISTO,MARIA CLARA MORSCH SCHMID"
Centro de Letras e Artes,23,A CONTRIBUIÇÃO DA PAISAGEM URBANA NA PROMOÇÃO DA SAÚDE E DO BEM ESTAR. AUTORES E,"ANA CAROLINE VIAL DE OLIVEIRA,JADE CEREJO RIBEIRO,MARIA ELISA MARANGONI FEGHALI FEGHALI,MARIANA BRAZUNA MONTEIRO"
Centro de Letras e Artes,5081,PROJETO MOBILIANDO O CAMPUS: MATERIAIS COMPÓSITOS SUSTENTÁVEIS PARA DESENVOLVIMENTO DE MOBILIÁRIO URBANO NA CIDADE UNIVERSITÁRIA UFRJ - CAMPUS DO FUNDÃO,"ANA KARLA FREIRE DE OLIVEIRA,BEATTRIZ VIEIRA LOPES,FABRÍCIA FEIJÓ,GABRIELA PERDIGÃO BARBOSA,LUCAS CARVALHO,RAÍSSA MARIA PESTANA ROCHA,ROMILDO DIAS TOLEDO FILHO"
Centro de Letras e Artes,6355,DESIGN NÁUTICO: ESTUDO E PESQUISA DO DESIGN DE VELEIRO DA CLASSE INTERNATIONAL AUTORES E,"ERICK RICARDO TEIXEIRA,GABRIELA OKAZAKI GONçALVES,GUILHERME LEONARDO SOARES MEDEIROS,RICARDO WAGNER,RONALDO JOSÉ FAZANELLI MIGUEIS"
Centro de Letras e Artes,6356,PESQUISA E APLICAÇÃO DE MODELAGEM E IMPRESSÃO 3D,"CARLOS AUGUSTO MOREIRA DA NOBREGA,GABRYEL FERREIRA NOGUEIRA LIMA,MALU FRAGOSO"
Centro de Letras e Artes,1749,OS OBJETOS CERÂMICOS COM EXPRESSÃO DE DIÁLOGO ENTRE ARTE E ARQUITETURA AUTORES E,"ADNAYARA KARINE FEITOSA ALVES,AMANDA NASCIMENTO DE CARVALHO REIS,ANA MATTOS MAC DOWELL,ANA SARA OLIVEIRA ZACARIAS,ANDRÉA DE LACERDA PESSÔA BORDE,AURELIO ANTONIO MENDES NOGUEIRA,CAROLINE GRECO CORREIA,CRISTINA GRAFANASSI TRANJAN,DEISE ROCHA DE OLIVEIRA CERQUEIRA,FáBIO LUCAS BRANDãO DE FREITAS GUIMARãES,HELOISA SOUSA QUINTINO DE OLIVEIRA,JEAN LUCAS CORRÊA DE PAIVA,JORGE SAMIR DIAS DOS SANTOS JUNIOR,JOSÉ LUIS DRUMMOND ALVES,KATIA CORREIA GORINI,KAYê A'NU VASCONCELLOS OZORIO,LUAN NUNES CARVALHO DOS SANTOS,MELISSA ANSELMO DOS SANTOS,PATRICIA BáRBARA CôRTES MARINS,PRISCILA RIBEIRO GUIMARÃES,RAYANNE DE CAMPOS MONTEBELLO BONDIM,STEFANIE ALVES DE ARAUJO"
Centro de Letras e Artes,2067,PROJETO MINHA COLMEIA MINHA VIDA,"ADNAYARA KARINE FEITOSA ALVES,ALICE DOS SANTOS,AMANDA NASCIMENTO DE CARVALHO REIS,ANA MATTOS MAC DOWELL,ANA SARA OLIVEIRA ZACARIAS,ANDRÉA DE LACERDA PESSÔA BORDE,AURELIO ANTONIO MENDES NOGUEIRA,CAROLINE GRECO CORREIA,CRISTINA GRAFANASSI TRANJAN,DEISE ROCHA DE OLIVEIRA CERQUEIRA,FáBIO LUCAS BRANDãO DE FREITAS GUIMARãES,HELOISA SOUSA QUINTINO DE OLIVEIRA,JEAN LUCAS CORRÊA DE PAIVA,JORGE SAMIR DIAS DOS SANTOS JUNIOR,JOSÉ LUIS DRUMMOND ALVES,KARINE CORRêA DA SILVEIRA,KATIA CORREIA GORINI,KAYê A'NU VASCONCELLOS OZORIO,LUAN NUNES QUEIROZ,LUIZA FERREIRA MOTTA DE SOUZA,MELISSA ANSELMO DOS SANTOS,PATRICIA BáRBARA CôRTES MARINS,PRISCILA RIBEIRO GUIMARÃES"
Centro de Letras e Artes,278,TURISMO E PRODUÇÃO DO ESPAÇO NO LITORAL BRASILEIRO: LEVANTAMENTO DE AÇÕES VOLTADAS AO TURISMO DE BASE COMUNITÁRIA NO LITORAL DO ESTADO DO ESPÍRITO SANTO,"GABRIELA GRACAS PERES CARDOSO,PAMELA NOGUEIRA DE LIMA SILVA,SERGIO MORAES REGO FAGERLANDE"
Centro de Letras e Artes,590,TURISMO E PRODUÇÃO DO ESPAÇO NO LITORAL BRASILEIRO: LEVANTAMENTO DE AÇÕES VOLTADAS AO TURISMO DE BASE COMUNITÁRIA NO LITORAL DO ESTADO DE SÃO PAULO,"FLAVIO DE PAIVA PINTO JUNIOR,RAYANE ROSIGNOLI DAMES DE OLIVEIRA,SERGIO MORAES REGO FAGERLANDE"
Centro de Letras e Artes,727,PRÁTICAS SOCIAIS SUBURBANAS E RECONVERSÃO DOS REMANESCENTES INDUSTRIAIS: PROPOSTAS CONTRA HEGEMÔNICAS,"EDUARDO MAGALHAES DOS SANTOS,GABRIELE OLIVEIRA PINTO,HYAGO ATAIDE DE PAULA MAIA,ISABELA LOMBA DE PINHO,ISABELLE GOMES DE MATOS,LUIS VICTOR JESUS ANTUNES,MARIA CASTILHO PETTERSEN,MARIA PAULA ALBERNAZ,MARINA GUERRA DIÓGENES,MARINA LOUZADA ALVES,RHUANA FIALHO PESCA"
Centro de Letras e Artes,825,ATLAS DIGITAL COLABORATIVO DE REMANESCENTES INDUSTRIAIS: OPORTUNIDADE PARA VALORIZAÇÃO E PRESERVAÇÃO DO PATRIMÔNIO INDUSTRIAL SUBURBANO CARIOCA,"ANA LUISA LIMA SILVESTRE DA SILVA,DANIEL LENZ COSTA LIMA,EDUARDO MAGALHAES DOS SANTOS,GABRIELE OLIVEIRA PINTO,HYAGO ATAIDE DE PAULA MAIA,ISABELA LOMBA DE PINHO,ISABELLE GOMES,LUIS VICTOR JESUS ANTUNES,MARIA PAULA ALBERNAZ,MARINA GUERRA DIÓGENES,MARINA LOUZADA ALVES,RHUANA FIALHO PESCA"
Centro de Letras e Artes,830,BANCO DE DADOS SOBRE REMANESCENTES INDUSTRIAIS SUBURBANOS: FERRAMENTA PARA ELABORAÇÃO DE ATLAS DIGITAL COLABORATIVO,"ANA LUISA LIMA SILVESTRE DA SILVA,EDUARDO MAGALHAES DOS SANTOS,GABRIELE OLIVEIRA PINTO,ISABELA LOMBA DE PINHO,ISABELLE GOMES,LUIS VICTOR JESUS ANTUNES,MARIA PAULA ALBERNAZ,MARINA GUERRA DIÓGENES,MARINA LOUZADA ALVES,RHUANA FIALHO PESCA"
Centro de Letras e Artes,1151,REMANESCENTES INDUSTRIAIS INATIVOS E ÁREAS DE ESPECIAL INTERESSE SOCIAL: INDICAÇÕES PARA REVISÃO DO PLANO DIRETOR DA CIDADE DO RIO DE JANEIRO.,"DANIEL LENZ COSTA LIMA,EDUARDO MAGALHAES DOS SANTOS,GABRIELE OLIVEIRA PINTO,ISABELA LOMBA DE PINHO,ISABELLE GOMES,LUIS VICTOR JESUS ANTUNES,MARIA PAULA ALBERNAZ,MARINA GUERRA DIÓGENES,MARINA LOUZADA ALVES,RHUANA FIALHO PESCA"
Centro de Letras e Artes,1253,ATLAS DIGITAL COLABORATIVO DE REMANESCENTES INDUSTRIAIS SUBURBANOS: POSSIBILIDADES DO 32 MAPEAMENTO GEORREFERENCIADO ONLINE PARA A PESQUISA URBANA,"ANA LUISA LIMA SILVESTRE DA SILVA,DANIEL LENZ COSTA LIMA,EDUARDO MAGALHAES DOS SANTOS,GABRIELE OLIVEIRA PINTO,ISABELA LOMBA DE PINHO,ISABELLE GOMES,LUIS VICTOR JESUS ANTUNES,MARIA PAULA ALBERNAZ,MARINA GUERRA DIÓGENES,MARINA LOUZADA ALVES,RHUANA FIALHO PESCA"
Centro de Letras e Artes,1515,"TURISMO COMUNITÁRIO, CULTURA, PATRIMÔNIO E LAZER NOS SUBÚRBIOS DO RIO DE JANEIRO: PERCURSOS DE IDENTIDADE E PATRIMÔNIO EM NOVA IGUAÇU","JOÃO VÍTOR DE OLIVIERA INACIO,LUCAS JEAN GUSMÃO,RAYANE ROSIGNOLI DAMES DE OLIVEIRA,SERGIO MORAES REGO FAGERLANDE"
Centro de Letras e Artes,840,CARTOGRAFIAS AFETIVAS E AS AMBIÊNCIAS REFLETIDAS PELA PANDEMIA NO RIO DE JANEIRO (PARTE 1),"ETHEL PINHEIRO,GISELLE MORAIS PEREIRA LAZERA,OSMAR SANTOS DO NASCIMENTO JUNIOR"
Centro de Letras e Artes,922,CARTOGRAFIAS AFETIVAS E AS AMBIÊNCIAS REFLETIDAS PELA PANDEMIA (PARTE 2) AUTORES E,"ANDRESSA,BIANCA TEIXEIRA ROCHA,ETHEL PINHEIRO"
Centro de Letras e Artes,2318,"DESENVOLVIMENTO DE DISCIPLINA COMPLEMENTAR, DE COMPUTAÇÃO VISUAL E TEXTUAL EM PYTHON, ADAPTADA A ARQUITETURA","GONÇALO CASTRO HENRIQUES,JOãO VICTOR TEIXEIRA FRAGA,LUCA RéDUA BISPO,PEDRO MACIEL XAVIER,VICTOR DE LUCA SIMõES NASCIMENTO SILVA"
Centro de Letras e Artes,3903,"ARGUMENTO FÍLMICO: UM PROCESSO DE INVESTIGAÇÃO DOS MÉTODOS DE COLABORAÇÃO PARA, ATRAVÉS DO AUDIOVISUAL, DOCUMENTAR A CIDADE","GUSTAVO BADOLATI RACCA,ISABELLA PALAU FIGUEIREDO,SOPHIA MARINS DA SILVA,THALES LUCENA CALASANS ALMEIDA"
Centro de Letras e Artes,4468,"INVESTIGANDO NARRATIVAS: UM ESTUDO DA RELAÇÃO ENTRE O CORPO, O APARELHO, A CIDADE E O CARNAVAL CARIOCA POR MEIO DE ENTREVISTAS","BRUNA BETUYAKU SCHITTINI,GUSTAVO BADOLATI RACCA,LUIZA MONTEIRO LEMOS,PIETRA CASTRO HERNANDES,YASMIN PIRES WOLFF"
Centro de Letras e Artes,4951,ESTUDANDO REGRAS DE COMPOSIÇÃO,"MARIA ANGELA DIAS,WANDA ELIZA FRANCA RODRIGUES"
Centro de Letras e Artes,5543,A CIDADE NOTURNA E OS CORPOS DISSIDENTES: A FOTOGRAFIA COMO MÉTODO AUTORES E,"GUSTAVO BADOLATI RACCA,JOÃO PEDRO OLIVEIRA POMPEU DE PINA"
Centro de Letras e Artes,5860,"OS SUBÚRBIOS CARIOCAS ATRAVÉS DE IMAGENS: ENTRE SUBJETIVIDADES, CORPOS E AFETOS NA INVESTIGAÇÃO DA PRODUÇÃO ARQUITETÔNICA ATUAL DO BAIRRO BANGU","GUSTAVO BADOLATI RACCA,LEONARDO DE OLIVEIRA COSTA,LUISA MUNIZ ARRAES,PEDRO ROCHA ROBLES"
Centro de Letras e Artes,917,"CHAPADA DOS VEADEIROS, VIVÊNCIA KALUNGAS E O CERRADO CARTOGRAFIA DA RESISTÊNCIA AUTORES E","ANA PAULA POLIZZO,FABIANA MELO DOS SANTOS"
Centro de Letras e Artes,1285,AGRICULTURA URBANA E PERIURBANA – EXEMPLOS QUE SE MULTIPLICAM,"GIULIA BILHERI SOARES DE CASTILHO,J. PEDRO,PEDRO ALEXANDRE SALES DE MORAIS,SUZANA DE OLIVEIRA GOMES,VIRGINIA MARIA NOGUEIRA DE VASCONCELLOS"
