Local,Trabalho,Título,Autores/Participantes
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,5210,CARACTERIZAÇÃO HIDROSSEDIMENTOLÓGICA DO RIO SANTANA – BACIA HIDROGRÁFICA DO RIO GUANDU – RJ,"PEDRO FERREIRA CHAGAS ARAÚJO,ADÃO OSDAYAN CÂNDIDO DE CASTRO,MÔNICA DOS SANTOS MARÇAL"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,4556,"VARIAÇÃO DA CONDUTIVIDADE HIDRÁULICA SATURADA SOB COBERTURA FLORESTAL SECUNDÁRIA E HERBÁCEA ARBUSTIVA: SUBSÍDIOS A COMPREENSÃO DOS MECANISMOS DEFLAGRADORES DE MOVIMENTOS GRAVITACIONAIS DE MASSA, NOVA FRIBURGO/RJ","ILGNER PEREIRA BERNARDO,ROBERTA PEREIRA DA SILVA,JOANA STINGEL FRAGA,ANA LUIZA COELHO NETTO"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,3341,A DINÂMICA DA REORGANIZAÇÃO DE REDES E BACIAS DE DRENAGEM NA SERRA DO MAR: O USO DO PARÂMETRO CHI (Χ) E NUCLÍDEOS COSMOGÊNICOS,"RENATO VILLELA MAFRA ALVES DA SILVA,VINICIUS THEOBALDO JORGE,NELSON FERNANDES"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,2064,DISPOSIÇÃO DE SEDIMENTO DRAGADO DA LAGOA RODRIGO DE FREITAS (RJ) EM GLEISSOLO: EFEITOS AGUDOS EM MINHOCAS,"RODRIGO SARDINHA LOURENÇO,MATHEUS TEIXEIRA DO NASCIMENTO,ALINE FREIRE SERRANO,MARIANA VEZZONE TOSTA RABELLO,RICARDO GONÇALVES CESAR,HELENA POLIVANOV,VINICIUS REZENDE CARVALHO"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,845,DISTRIBUIÇÃO DO FATURAMENTO DE SETORES INDUSTRIAIS BRASILEIROS 2002-2012,"MARCELO BYRRO RIBEIRO,FERNANDA CARVALHO BRAGA"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,2638,EFEITOS DE CURVATURA NA INTERAÇÃO DISPERSIVA NÃO-RETARDADA ENTRE UM ÁTOMO E UMA SUPERFÍCIE PERFEITAMENTE CONDUTORA,"CAIO MARCELO PORTO LEAL,VICENTE MACHADO DE AGUIAR,CARLOS FARINA DE SOUZA"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,1819,"CAMINHADAS ALEATÓRIAS, DIFUSÃO E A EQUAÇÃO DE LANGEVIN.","RODRIGO SCHMIDT PITOMBO,JOAO TORRES DE MELLO NETO"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,925,ELETRODINÂMICA COM VIOLAÇÃO DA SIMETRIA DE LORENTZ,"LARISSA MARIA PEREIRA INÁCIO,CARLOS AUGUSTO DOMINGUES ZARRO"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,3388,CAPACITÂNCIA E DENSIDADE SUPERFICIAL DE CARGAS EM CONDUTORES COM GEOMETRIAS NÃO-TRIVIAIS,"YURI DIAS FRANÇA,CARLOS FARINA DE SOUZA"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,2620,INTERAÇÃO DISPERSIVA NÃO-RETARDADA ENTRE UM ÁTOMO E UM CONDUTOR PERFEITO,"VICENTE MACHADO DE AGUIAR,CAIO MARCELO PORTO LEAL,CARLOS FARINA DE SOUZA"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,1010,A CONVERSÃO ENTRE ENTROPIA DE INFORMAÇÃO E ENTROPIA TERMODINÂMICA,"FELIPE GUIMARÃES MARQUES,TOMOI KOIDE"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,3425,TERMOS ANAPOLARES EM CAMPOS DE RADIAÇÃO,"FRANCISCO GABRIEL DE MOURA ORLANDO,CARLOS FARINA DE SOUZA,CARLOS AUGUSTO DOMINGUES ZARRO"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,2239,ESTRATÉGIA DE GEOCONSERVAÇÃO NA TRILHA TRANSCARIOCA: LEVANTAMENTO DE LUGARES DE INTERESSES GEOLÓGICOS DAS PRAIAS SELVAGENS NO RJ,"JOÃO PEDRO ARAÚJO DE MELLO,JHONE CAETANO DE ARAUJO,KáTIA LEITE MANSUR"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,5109,MAPEAMENTO DA GEODIVERSIDADE DE MIGUEL PEREIRA/RJ/BRASIL: UMA ABORDAGEM QUALITATIVA EM ESCALA DE PAISAGEM,"JÉSSICA BRITO GONÇALVES,KáTIA LEITE MANSUR,DANIEL SOUZA DOS SANTOS"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,4917,MAPA DE ÍNDICES DE GEODIVERSIDADE COM ÊNFASE NOS VALORES CIENTÍFICOS E EDUCACIONAIS DO PARQUE ESTADUAL DA PEDRA BRANCA.,"ADISON SOARES FILHO,JHONE CAETANO DE ARAUJO,JOSE CARLOS SICOLI SEOANE"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,3977,"FÁCIES SEDIMENTARES QUATERNÁRIAS DA GRUTA DO SUMIDOURO, MUNICÍPIO DE CAMBUCI (RJ)","JAIRYSSON MELO DOS SANTOS ANDRADE,RENATO RODRIGUEZ CABRAL RAMOS,LUIS HENRIQUE SAPIENSA ALMEIDA"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,2191,A GEOLOGIA FORENSE COMO FERRAMENTA NA INVESTIGAÇÃO JUDICIAL,"ADRIEL FILIPE SOARES BRITO,KáTIA LEITE MANSUR,RENATO RODRIGUEZ CABRAL RAMOS,ADRIANA DE LIMA SILVA"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,4990,"PROPRIEDADES HIDROQUÍMICAS E ELETRORESISTIVAS DAS ÁGUAS SUBTERRÂNEAS NA REGIÃO DO MANGUE DE PEDRA - ARMAÇÃO DOS BÚZIOS, RJ","GUIDO MONTEIRO,KáTIA LEITE MANSUR,MARIA FILIPA PEREZ DA GAMA,GERSON CARDOSO DA SILVA JUNIOR,MARCO ANTONIO DA SILVA BRAGA"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,4091,CARACTERIZAÇÃO DA GEODIVERSIDADE DA TRAVESSIA PETRÓPOLIS-TERESÓPOLIS (PARNASO),"FABIO FELER PACHECO,KáTIA LEITE MANSUR,MARIA NAÍSE DE OLIVEIRA PEIXOTO,FERNANDO PESSOA 22"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,870,ANÁLISE DE EVENTOS DE TRANSBORDAMENTOS DOS RIOS CAPIVARI E SARACURUNA NO MUNICÍPIO DE DUQUE DE CAXIAS,"GISELLE PETRUNGARO TORRES,ANA CRISTINA PINTO DE ALMEIDA PALMEIRA,LUIZ FELIPE RODRIGUES DO CARMO"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,4685,ESTUDO DE CASO DE UM CICLONE OCORRIDO ENTRE 18 E 24 DE MAIO DE 2018 NO OCEANO ATLÂNTICO SUL,"JUDITH RODRIGUES CARDOSO,ANA CRISTINA PINTO DE ALMEIDA PALMEIRA"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,138,ESTUDO DA DISTRIBUIÇÃO DA INCIDÊNCIA DE RAIOS NA REGIÃO SUDESTE DO BRASIL,"MARCOLINO NASCIMENTO,VICTOR VEIGA,GUTEMBERG FRANÇA"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,2605,CARACTERIZAÇÃO OBSERVACIONAL DA OCORRÊNCIA DA BRISA MARÍTIMA-TERRESTRE E SUA FORÇANTE NA CIDADE DO RIO DE JANEIRO,"TALASSIA FERNANDES CARNEIRO,LUIZ LANDAU,CARINA STEFONI BöCK,LUIZ PAULO DE FREITAS ASSAD,IAN CUNHA DAMATO VIANA DRAGAUD"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,1141,ANÁLISE DOS PERFIS VERTICAIS DO NND E DE OMEGA SEGUNDO A REANÁLISE ERA-INTERIM PARA CICLONES OCORRIDOS EM 30SET2016-12Z,"LUCAS CESAR OSORIO DE CASTRO,JULIA CARELLI RODRIGUES,RENAN DE FREITAS PIMENTEL DOS ANJOS,ANA CRISTINA PINTO DE ALMEIDA PALMEIRA"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,439,ESTUDO DO ATRASO NUMÉRICO NA SIMULAÇÃO DO DESLOCAMENTO DE UMA FRENTE FRIA SOBRE A PENÍNSULA ANTÁRTICA EM FEVEREIRO DE 2013,"ANA CAROLINA FERREIRA DA COSTA,ANA CRISTINA PINTO DE ALMEIDA PALMEIRA"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,4321,O USO DE RECONSTRUÇÃO HIDROCLIMÁTICA NA ANÁLISE DE EXTREMOS EM PRECIPITAÇÃO NA REGIÃO SUDESTE DO BRASIL,"BRUNO WAGNER SIQUEIRA SOARES,ANDRESSA MIGANDO MACHADO,ANA MARIA BUENO NUNES,GERALDO DENIRO GOMES,FERNANDA CRISTINA OLIVEIRA TAYT-SOHN"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,1155,MODELOS CONCEITUAIS SOBRE OCORRÊNCIAS DE ONDAS DE CALOR GENERALIZADAS (OCG) NO BRASIL DURANTE O VERÃO.,"LUCAS CESAR OSORIO DE CASTRO,RENATA LIBONATI DOS SANTOS,LEONARDO DE FARIA PERES,ANA CRISTINA PINTO DE ALMEIDA PALMEIRA"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,1130,DIREITO DE MORAR NO CENTRO COMO DIREITO À PAISAGEM: OCUPAÇÃO MANOEL CONGO,"BIANCA DO ESPÍRITO SANTO FERREIRA,RAFAEL WINTER RIBEIRO,DIRCEU CADENA DE MELO FILHO,PABLO DE OLIVEIRA CARNEIRO"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,3868,O ESTADO DA ARTE COMO METODOLOGIA NA PESQUISA EM GEOGRAFIA,"BRENDA MEL COSMO DE CASTRO,EDUARDO JOSE PEREIRA MAIA,NATAN TEIXEIRA CAVALCANTI,JOÃO VITOR CONEGUNDES BORSATO,MILENA DE CASTRO CARDOSO,VANESSA REIS ECKSTEIN,LUCAS FELIPE GOMES CUNHA VIDAL"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,3333,ECOTURISMO E FOTOGRAFIA: O CASO DA PEDRA DO TELÉGRAFO NO PARQUE ESTADUAL DA PEDRA BRANCA - RIO DE JANEIRO,"MARCELLE RANGEL,ANA MARIA LIMA DAOU"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,1000,“QUEM SABE EU TE ENCONTRO DE NOITE NO BAIXO”: GÊNESE E DIFUSÃO DE ESPAÇOS DE SOCIABILIDADE NOTURNA NA CIDADE DO RIO DE JANEIRO.,"LEONARDO JOSÉ IORIO MONTEIRO,PAULO CESAR DA COSTA GOMES,LETICIA PARENTE RIBEIRO,RAFAEL AUGUSTO ANDRADE GOMES,RENATO COIMBRA FRIAS,THOMAZ MENEZES LEITE"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,3409,"PLANEJAMENTO URBANO E PRODUÇÃO DO ESPAÇO NO CENTRO DA CIDADE DO RIO DE JANEIRO: CORREDOR CULTURAL, CIDADE NOVA/TELEPORTO, SAARA E ZONA PORTUÁRIA","ESTER WERNECK GOULART,LAÍS ANDRADE MOTTA SARLO,FRANKLIN RODRIGUES DE OLIVEIRA,VÍTOR HENRIQUE GUIMARÃES LIMA,PAULO PEREIRA DE GUSMÃO"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,1685,LABORATÓRIO CULINÁRIO COMO METODOLOGIA PARA O ENSINO DE QUÍMICA NO ENSINO MÉDIO,"ALCEIR MARCHON,BÁRBARA VASCONCELLOS DA SILVA,MICHELLE JAKELINE CUNHA REZENDE"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,247,LADIF E A FÍSICA NO COTIDIANO,"GABRIELLA GALDINO,RAFAEL SALLES,RENATA AMARAL DA SILVA,MIRIAM GANDELMAN,ELIS HELENA DE CAMPOS PINTO SINNECKER,PAULO ROBERTO LINHARES CARVALHO,GUSTAVO LIMA"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,3726,PROJETO VIVA GEOMATA: CULTIVANDO AS CIDADES ATRAVÉS DA EDUCAÇÃO AMBIENTAL,"MARIA MARIANA MACHADO MARQUES,FERNANDA MEROLLA PIUBEL,VICTOR DE OLIVEIRA MACHADO,PEDRO BERRUEZO MARQUES,TAÍSE ALMEIDA DE SOUZA,DAFNE GODOY,RODRIGO MACIEL,VITÓRIA MARSIGLIA PARREIRA,LETICIA TELES BOTTER,EVE ANNE BUHLER"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,2366,INTRODUÇÃO À COMPUTAÇÃO,"CARLO EMMANOEL TOLLA DE OLIVEIRA,ISABEL HORTENCIA GARNICA PEREZ BARROS,BEATRIZ DA COSTA PINTO"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,1594,"REVISTA ""A QUÍMICA EM TUDO""","LUIZA FERNANDES,LAVINYA SILVA,RAFAELA RELVA DA FONTE GONÇALVES ENDLICH,ALINE FERREIRA DOS SANTOS,JOAQUIM FERNANDO MENDES DA SILVA"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,3835,SANEAMENTO ECOLÓGICO NA PRAIA DO SONO: A ATUAÇÃO DO PROJETO RAÍZES E FRUTOS,"PEDRO BERRUEZO MARQUES,TAINá FIGUEIREDO,VICTOR DE OLIVEIRA MACHADO,MAURO ADRIANO DIAS NÓBREGA,GABRIELA PORTO DA LUZ CHIANELLO,IGOR CIANCIO,DAFNE GODOY,LUIZ GABRIEL DIAS GONÇALVES,RAÍSSA DE SOUZA MARINHO,JOãO MARCOS DE ARAúJO ALVES DA SILVA,GABRIEL FERREIRA DE OLIVEIRA,LUNA TAPAJOS SANTOS MOREIRA,FERNANDA MEROLLA PIUBEL,LETICIA PARENTE RIBE"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,2334,UNIVERSO COMPARTILHADO,"MARIA VERONICA SILVA VILARIñO AGUILERA,SILVIA LORENZ- MARTINS"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,4600,A IMPORTANCIA DO PROJETO PIBID NA FORMAÇAO INICIAL E CONTINUADA DE PROFESSORES E A CONTRIBUIÇÃO NO PROCESSO ENSINO-APRENDIZAGEM DA QUIMICA NAS SERIES DE ENSINO MEDIO DO COLEGIO ESTADUAL DR ARTHUR VARGAS,"ANDREZA AIKO CORREA TAKAIZUMI SANTOS,VIVIANE GOMES TEIXEIRA,TALITA ARAUJO DE OLIVEIRA,TALITA KADU PEIXOTO E SILVA,ANTONIO CARLOS DE OLIVEIRA GUERRA,HELENE CICERA SOARES BIZERRA,SOLANGE CHAGAS MOREIRA"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,3821,RITMO DAS COISAS: PESQUISA E EXTENSÃO NO BRASIL E NA NORUEGA EM 2018,"CARLA DA CONCEIÇÃO FERNANDES LIMA,AGATHA MARTINS DE BARROS,LINO VINICIUS MARTINS DE SOUZA,ANA CLARA MONTEIRO DE OLIVEIRA,IGOR MONTEIRO DE OLIVEIRA,JOSE OTAVIO POMPEU"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,1742,REPRESENTAÇÕES DO TEMPO GEOLÓGICO NO MUSEU DA GEODIVERSIDADE: ADAPTAÇÃO DA HISTÓRIA DA TERRA EM 24 HORAS,"EVELINE MILANI ROMEIRO PEREIRA ARACRI,ALBERTO PESSOA,ISABELLY RUZZI RIBEIRO,TAÍSE ALMEIDA DE SOUZA,DAMIANE DANIEL SILVA OLIVEIRA DOS SANTOS,ALLAN MATIASDA ROCHA,NATHALLY DE ALMEIDA ROSÁRIO"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,5387,"CURSO ""INFORMAÇÃO - USO DE DADOS ABERTOS PARA PROMOÇÃO DA CIDADANIA""","INGRID DE OLIVEIRA CANAANE,JOÃO PEDRO DE OLIVEIRA FERREIRA,THATYANNE SILVA DO PRADO,GISELI RABELLO LOPES,MARIA LUIZA MACHADO CAMPOS,LETICIA VERONA"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,3983,MEDIDAS PÚBLICAS: A PONTE DE INCLUSÃO ENTRE MULHERES E A CIÊNCIA,"AGATHA CHRISTINA TAVARES,JENIFER FERREIRA NOVAES,FERNANDA ARRUDA NOGUEIRA GOMES DA SILVA,VIVIANE GOMES TEIXEIRA"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,1748,QUE HORAS TEM-PO? – TEMPO GEOLÓGICO E DIVULGAÇÃO CIENTÍFICA NO MUSEU DA GEODIVERSIDADE,"ALLAN MATIASDA ROCHA,JOÃO GABRIEL FISCHER MORAIS REGO,KARINE SOUTO,NICOLLAS OLIVEIRA FERREIRA SANTOS,RODRIGO AUGUSTO E SILVA,MARCIA CEZAR DIOGO"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,5380,TRANSFORMANDO O ABSTRATO EM ALGO VISÍVEL PARA ENRIQUECER O APRENDIZADO,"NOEMI DEMARQUE,MARTA ELOISA MEDEIROS,RHUAN PAULO ARAUJO FIGUEIREDO DE SOUSA,CARLA DOS SANTOS CANDIDO"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,4761,ESPACIALIZAÇÃO DOS DESASTRES AMBIENTAIS DA REGIÃO METROPOLITANA DO RIO DE JANEIRO,"MAURICIO ROBERTO JUNIOR,ANDRÉ DE SOUZA AVELAR,GISELLE FERREIRA BORGES,ALESSANDRA CONDE DE FREITAS"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,4131,DESVENDANDO A BNCC PARA PROFESSORES NO ENSINO DA MATEMÁTICA FINANCEIRA,"JULIANA MENDONÇA,LUCAS JESUS LAPA,GUSTAVO LIMA DA SILVA,JULIANA YOUSSEF,LILIAN NASSER"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,4867,NOSSA PARTICIPAÇÃO NA MARATONA DE PROGRAMAÇÃO,"EDUARDO CARDOZO CANTARYM PEDRO,LETíCIA FREIRE CARVALHO DE SOUSA,MARCIA ROSANA CERIOLI"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,4725,A PRÁTICA DA MEDITAÇÃO NA SALA DE AULA COMO CONTRIBUIÇÃO AO PROCESSO DE ENSINO-APRENDIZAGEM,"PAULA FORTINI MOREIRA,THALITA SOARES CLAUDINO,MARTA ELOISA MEDEIROS"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,3088,"""SURF SESSIONS IN THE WAY"": A DIFUSÃO DO SURFE NAS PRAIAS DO MUNICÍPIO DO RIO DE JANEIRO","BEATRIZ DA SILVA FEITOZA SANTANA,PAULO CESAR DA COSTA GOMES,LETICIA PARENTE RIBEIRO,THOMAZ MENEZES LEITE,RAFAEL AUGUSTO ANDRADE GOMES"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,2422,PAISAGEM E PATRIMÔNIO COMO RECUSO POLÍTICO NO CAIS DO VALONGO - RJ,"GABRIELLE ALVES REIS,RAFAEL WINTER RIBEIRO,ALAN GUEDES DA CRUZ"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,3094,“QUE ATIRE A PRIMEIRA PEDRA”: A DINÂMICA DO LINCHAMENTO DE LUGARES,"JOãO ANTONIO BRAGANÇA TEIXEIRA,PAULO CESAR DA COSTA GOMES,LETICIA PARENTE RIBEIRO,RAFAEL AUGUSTO ANDRADE GOMES"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,2742,"A PROBLEMÁTICA DA RELAÇÃO ENTRE MINERAÇÃO E DESENVOLVIMENTO LOCAL /REGIONAL: O EXEMPLO DE MOATIZE, TETE – MOÇAMBIQUE.","MARIA DANIELE DA SILVA CARVALHO,FRÉDÉRIC MONIÉ"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,782,MUDANÇAS NA ORGANIZAÇÃO DO SETOR SUCROENERGÉTICO NO NORTE FLUMINENSE,"GLEICE KELLY DE PACHECO,JÚLIA ADÃO BERNARDES,DANIEL MACEDO LOPES VASQUES MONTEIRO"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,2374,ESTRUTURAS ESTELARES EM GALÁXIAS ANÃS LOCAIS,"YASMIN CAVALCANTE FERREIRA COELHO,KARIN MENENDEZ-DELMESTRE"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,1699,EDUCAÇÃO NÃO FORMAL EM GEOCIÊNCIAS NO PONTAL DO ATALAIA – ARRAIAL DO CABO /RJ,"ANA KAROLINE RAMOS ALVES,GLEIDE DIAS,MARCO ANTONIO DA SILVA BRAGA"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,1159,POPULARIZANDO A CIÊNCIA: CONFECÇÃO DE UM FOLHETO EXPLICATIVO SOBRE OS FORAMINÍFEROS,"CLAUDIA GUTTERRES VILELA,ERICK ALMEIDA MUHLHOFER,ISABELLE FREITAS"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,2054,GEODIVERSIDADE NA FESTA DE SANTA RITA DO BRACUÍ,"MARIÁH GUILHERMINO BRAZ,GLEIDE DIAS,MARCO ANTONIO DA SILVA BRAGA"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,1310,O ENSINO DE CIÊNCIAS E SUAS CONTRIBUIÇÕES EDUCACIONAIS NO ÂMBITO AMBIENTAL NAS ESCOLAS PÚBLICAS E FILANTRÓPICAS.,"AMÓS SILVA LIMA,BIANCA DA LUZ PEREIRA,GABRIELA MENEZES DE ARAUJO,LUIZA FERNANDES,CAMILLA LIMA GONÇALVES,ARTHUR BARCELLOS,GLEISON BARROS DE MOURA,SANDRO PAES,ANTONIO CARLOS DE OLIVEIRA GUERRA,JOAQUIM FERNANDO MENDES DA SILVA"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,487,A UTILIZAÇÃO DO TEMA BIODIESEL PARA MELHORAR A COMPREENSÃO DA QUÍMICA NO ENSINO MÉDIO,"LEANDRO DAMIANO SALDANHA,BÁRBARA VASCONCELLOS DA SILVA,MICHELLE JAKELINE CUNHA REZENDE"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,2417,A INSERÇÃO DE PRECEITOS DA QUÍMICA SUSTENTÁVEL EM AULAS EXPERIMENTAIS,"HIASMIN CHRISTINE KURRLE PINHEIRO SODRé,PAULA MACEDO LESSA DOS SANTOS,CLAUDIO MOTA,CÁSSIA CURAN TURCI,KAROLINE SILVA DOS SANTOS,ANA LUCIA DE SOUZA VENTAPANE,MARIA LUIZA FERREIRA DE AZEVEDO,ANA PAULA SILVA FURTADO"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,1267,FORMAÇÃO DE DICÁTIONS AROMÁTICOS METAESTÁVEIS POR IMPACTO DE ELÉTRONS,"AMIR PERLIN,WANIA WOLFF,RICARDO OLIVEIRA"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,600,NECESSIDADE DE CONSIDERAR OS TERMOS 1-4 NÃO-LIGADOS NA FUNÇÃO DE ENERGIA POTENCIAL PARA DESCREVER DIEDROS,"BRUNO ARAúJO CAUTIERO HORTA,DOUGLAS FERREIRA"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,4383,OTIMIZAÇÃO DA EXPRESSÃO HETERÓLOGA EM ESCHERICHIA COLI DA PROTEÍNA RECOMBINANTE RPROBP17 DE RHODNIUS PROLIXUS,"THAIS DE SOUZA QUINTELA,NATHÁLIA FARO DE BRITO,DANIELE SILVA DE OLIVEIRA,PAULA FERNANDES DE AGUIAR,MONICA FERREIRA MOREIRA CARVALHO CARDOSO MOREIRA,ANA CLAUDIA DO AMARAL MELO"
Centro de Ciencias Matematicas e da Natureza Apresentação de Vídeo. 26INTV-Ônix | PEX.UNI.VID.728,1376,AVALIAÇÃO DO EFEITO SOLVATOCRÔMICO NA DETERMINAÇÃO DO TEOR DE BIODIESEL EM ÓLEO DIESEL COMBUSTÍVEL,"DÉBORA FRANÇA DE ANDRADE,JULIANE NATALIZI CABRAL CAVALCANTI,THAÍS DE ALMEIDA GOUVEIA,RAFAEL CAVALCANTE DOS SANTOS,CRISTIANE GIMENES DE SOUZA,LUIZ ANTONIO D AVILA"
