Local,Trabalho,Título,Autores/Participantes
Centro de Filosofia e Ciencias Humanas,3019,OS SINTOMAS E O SENTIDO NA PSICANÁLISE,"GEOVANI DA SILVA MACEDO,VERA BESSET"
Centro de Filosofia e Ciencias Humanas,4271,A RELAÇÃO ENTRE SUJEITO E ATO: A DIMENSÃO SENSORIAL NOS SINTOMAS OBSESSIVOS COMPULSIVOS,"DIEGO SANZANA,JULIO SERGIO VERZTMAN,DAVI GONÇALVES"
Centro de Filosofia e Ciencias Humanas,5687,ÉTICA DA PSICANÁLISE NO CAMPO DA ATENÇÃO PSICOSSOCIAL,"MARIA ZAÚ,AMANDIO DE JESUS GOMES"
Centro de Filosofia e Ciencias Humanas,548,O EFEITO LOCK-IN DO PROGRAMA CULTURA VIVA: UMA ANÁLISE DA MOBILIZAÇÃO DOS PONTOS DE CULTURA NO RIO DE JANEIRO PELA MANUTENÇÃO DO MINC,"EDEGARDO FREITAS,WALKIRIA ZAMBRZYCKI DUTRA"
Centro de Filosofia e Ciencias Humanas,1006,O LOCAVORISMO NA PERSPECTIVA DA SOCIEDADE DE CONTROLE: ATIVISMO ALIMENTAR OU MODELAGEM MARCÁRIA?,"MARGARETE RIBEIRO TAVARES,FREDERICO AUGUSTO TAVARES JUNIOR TAVARES,GISELLE GAMA TORRES FERREIRA"
Centro de Filosofia e Ciencias Humanas,1591,O CONSUMO DOS ULTRAPROCESSADOS NO HÁBITO E ROTINA ALIMENTAR NO RIO DE JANEIRO,"NATALIE RICKLI PIMENTEL,MARIA ELOISA MARTIN"
Centro de Filosofia e Ciencias Humanas,2552,BRASIL E CHINA: UPPER MIDDLE-CLASS EM PERSPECTIVA COMPARADA,"LUANA DE SOUZA BARROS COSTA,FREDERICO ROMANOFF DO VALE,HUGO CHAVES DE OLIVEIRA ALMEIDA,MARIA CELI RAMOS DA CRUZ SCALON"
Centro de Filosofia e Ciencias Humanas,2754,ADOLESCÊNCIA E O OUTRO: CONSTITUIÇÃO SUBJETIVA E IMPASSES NA ESCOLARIZAÇÃO.,"RAFAELA AMARAL CUNHA DO NASCIMENTO,CRISTIANA CARNEIRO,MARCELLA BUENO BRANDãO SINISCALCHI"
Centro de Filosofia e Ciencias Humanas,4097,A MÚLTIPLA PRODUÇÃO DE SUBJETIVIDADES EM UMA DIVISÃO DE PSICOLOGIA APLICADA: RELATOS DE SESSÃO COMO TÉCNICA DE INSCRIÇÃO DAS PRÁTICAS CLÍNICAS,"DAVID LIMA BRITO,LAURA SILVA CAMPOS LESSA,RAFAEL DE SOUZA LIMA,PAULO HENRIQUE MENDES DA CUNHA,THAISSA ROSA ALVES ALMADA,KARINA DA SILVA VIEIRA,ISABELLA GOMES FREIRE,ARTHUR ARRUDA LEAL FERREIRA"
Centro de Filosofia e Ciencias Humanas,4099,UMA REFLEXÃO PSICANALÍTICA SOBRE AUTORIDADE E JUDICIALIZAÇÃO,"NATHALIA GLIOCHE BEZE,TANIA COELHO DOS SANTOS"
Centro de Filosofia e Ciencias Humanas,4101,RECONHECIMENTO E SUBJETIVAÇÃO: UM DIÁLOGO ENTRE AXEL HONNETH E DONALD W. WINNICOTT,"SUELLEN FARIA LEITE,CÍNTIA CORRÊA DE CARVALHO,SERGIO GOMES DA SILVA"
Centro de Filosofia e Ciencias Humanas,4658,"CLÍNICA E POLÍTICA: HISTÓRIAS ""INDIVIDUAIS"" EM SUAS DIMENSÕES COLETIVAS","MICAEL JAYME CASARIN CASTAGNA,AMANDA VILELA TIAGO,KARLA SOARES PEREIRA VALVIESSE"
Centro de Filosofia e Ciencias Humanas,4985,"""UM HOMEM NÃO VIVE UNICAMENTE COMO UMA ÁRVORE OU UM COELHO"" - A CONSTITUIÇÃO DO OBJETO DA PSICOLOGIA NO CAMPO DA SIGNIFICAÇÃO","VICTORIA MONTINI,MARIA ZAÚ,ISABELLA MOMBELLI RODRIGUES DE OLIVEIRA,AMANDIO DE JESUS GOMES"
Centro de Filosofia e Ciencias Humanas,218,"""O TRABALHO DO ASSISTENTE SOCIAL NAS IGREJAS BATISTAS E NA MISSÃO CRISTOLÂNDIA NA CIDADE DO RIO DE JANEIRO""","GEISA CRISTINA DELFINO SILVA NEVES,MARIA DAS DORES CAMPOS MACHADO"
Centro de Filosofia e Ciencias Humanas,221,AS TENTATIVAS DE REGULAMENTAÇÃO DO SERVIÇO DOMÉSTICO DURANTE O ESTADO NOVO ( 1937-1945).,"MYLENA VIANA DOS SANTOS,ANDREA CASA NOVA MAIA"
Centro de Filosofia e Ciencias Humanas,881,O TRABALHO DE OPERADORES DE TELEMARKETING: ENTRE A ALTA PERFORMANCE E O ESGOTAMENTO EMOCIONAL,"MELINA GONÇALVES ALVAREZ,FERNANDO JOSÉ GASTAL DE CASTRO,OLIVIA MELO HELENO,RODRIGO LUZ DE ARAUJO"
Centro de Filosofia e Ciencias Humanas,2742,ESTRATÉGIAS DE MANUTENÇÃO DO EMPREGO E RENDA EM TEMPOS DE CRISE: O PSE NA VOLKSWAGEN- MAN,"LUCAS LEMOS DA SILVA WALMRATH REIS,JOSÉ RICARDO RAMALHO"
Centro de Filosofia e Ciencias Humanas,2890,JOVEM ATLETA E O CLUBE NÃO-FORMADOR: COMO O PODER JUDICIÁRIO CLASSIFICA ESSA RELAÇÃO JURÍDICA?,"LARISSA MEIRELIS LEITÃO,MARIANA CARVALHO FERREIRA,ANTONIO JORGE GONÇALVES SOARES"
Centro de Filosofia e Ciencias Humanas,5153,PROMOÇÃO DA SAÚDE DO TRABALHADOR – ANÁLISE COMPARATIVA DE EXPERIÊNCIAS DA PETROBRAS DISTRIBUIDORA E UFRJ,"TAIANE OLIVEIRA,VERôNICA PAULINO CRUZ"
Centro de Filosofia e Ciencias Humanas,305,VERTOV E,"PEDRO PESSOA,FERNANDO ANTONIO SOARES FRAGOZO"
Centro de Filosofia e Ciencias Humanas,555,BADIOU E RANCIÈRE: ASSOCIAÇÕES ENTRE OS CONCEITOS DE ARTE,"RENATA TEDESCHI,FERNANDO ANTONIO SOARES FRAGOZO"
Centro de Filosofia e Ciencias Humanas,1225,VIDA COMO OBRA DE ARTE: AGONÍSTICA E ATITUDE CRÍTICA FRENTE AO PODER,"GABRIEL VILARINHO,GUILHERME CASTELO BRANCO"
Centro de Filosofia e Ciencias Humanas,1329,A RESSIGNIFICAÇÃO DE FRIDA KAHLO NO ACONTECIMENTO DA PRIMEIRA MEGA EXPOSIÇÃO DE SUAS OBRAS NO BRASIL,"JANAINA FEITOZA ALVES DE ANDRADE,LIV SOVIK"
Centro de Filosofia e Ciencias Humanas,4734,O TEATRO E A COMUNICAÇÃO DOS AFETOS - INTERSECÇÕES ENTRE A POESIA E O FAZER TEATRAL,"LETÍCIA TAETS GOMES DE LIRA,MARCIO TAVARES D´AMARAL"
Centro de Filosofia e Ciencias Humanas,189,"ESPAÇO MEMÓRIA, ARTE E SOCIEDADE JESSIE JANE VIEIRA DE SOUZA: RESULTADOS E PERSPECTIVAS","LUDMILA FONTENELE CAVALCANTI,FRANCISCO TEIXEIRA PORTUGAL,IZABELLA DE CARVALHO GIGLIO,DANIEL AMORIM BRAGA DE OLIVEIRA,MARIANA SOUZA MARTINS,GABRIEL RICHARD BARBOSA RODRIGUES"
Centro de Filosofia e Ciencias Humanas,459,A RODA DE ARTE: REFLEXÕES AVALIATIVAS.,"SULAMITA INÁCIO FREIRE,FÁTIMA CRISTINA VOLLÚ DA SILVA BRITO,ANA CAROLINA FONTES DA SILVA,RAFAELA PEREIRA DA SILVA"
Centro de Filosofia e Ciencias Humanas,1151,FILOSOFIA ENQUANTO ARTE DE CRIAR COM A PELE: DAS PENAS ATÉ A CABEÇA,"YGOR CORRÊA LEITE PENA,ADRIANY FERREIRA DE MENDONÇA"
Centro de Filosofia e Ciencias Humanas,2199,DO PRÉ FOTOGRÁFICO A FOTOGRAFIA: MULTIPLICANDO SABERES,"MARIA CRISTINA MIRANDA DA SILVA,FERNANDO DE SOUSA RODRIGUES"
Centro de Filosofia e Ciencias Humanas,4450,OFICINAS ARTÍSTICAS COMO DISPOSITIVO DE DESENVOLVIMENTO DA AUTONOMIA,"JULIA VASCONCELOS BARRETO DA COSTA,LOYANA GONÇALVES BORGES,JERUSA MACHADO ROCHA"
Centro de Filosofia e Ciencias Humanas,5419,PEDAGOGIA DA CRIAÇÃO NO PROCESSO CINEMATOGRÁFICO: UM ESTUDO ENTRE O INSTITUTO BENJAMIN CONSTANT E O COLÉGIO DE APLICAÇÃO DA UFRJ,"ALAN THOMAS,ADRIANA FRESQUET,LEONARDO MOREIRA e-"
Centro de Filosofia e Ciencias Humanas,4162,ESTIMULAÇÃO COGNITIVA EM CASOS DE DIFICULDADE DE APRENDIZAGEM – UM ESTUDO COM TRIGÊMEAS EM UM PROJETO DE EXTENSÃO UNIVERSITÁRIA,"MURILO RAMOS MARIANO,TATIANE VERISSIMO DA SILVEIRA MEIRELLES,ERIKA REGINA BARBOSA GUIMARÃES,ISABELLA GONÇALVES ABDON CASTANHO DE LIMA,BEATRIZ ARAUJO SARDENBERG,CRISTINA WIGG"
Centro de Filosofia e Ciencias Humanas,477,REESTRUTURAÇÃO PRODUTIVA NO BRASIL E A PRECARIZAÇÃO DO TRABALHO DOCENTE NA EDUCAÇÃO BÁSICA: A IMPLANTAÇÃO DA GIDE NO RIO DE JANEIRO,"NATáLIA REGUEIRA DE OLIVEIRA,JUSSARA MARQUES DE MACEDO MACEDO"
Centro de Filosofia e Ciencias Humanas,920,"O GRADUADO EM CIÊNCIAS SOCIAIS E O MERCADO DE TRABALHO , UMA REVISÃO BIBLIOGRÁFICA","MIGUEL BORGES MENDES,MARIA ELOISA MARTIN"
Centro de Filosofia e Ciencias Humanas,2877,PROTEÇÃO AOS DIREITOS DO JOVEM ATLETA E A ATUAÇÃO DO MINISTÉRIO PÚBLICO DO TRABALHO,"LARISSA MEIRELIS LEITÃO,MARIANA CARVALHO FERREIRA,ANTONIO JORGE GONÇALVES SOARES"
Centro de Filosofia e Ciencias Humanas,5800,"GRADUAÇÕES E EXPECTATIVAS PROFISSIONAIS: VISÕES DE ESTUDANTES DE CURSOS DE HISTÓRIA, CIÊNCIAS SOCIAIS E FILOSOFIA","CAMILA TAVARES RODRIGUES,MAXIMO AUGUSTO CAMPOS MASSON"
Centro de Filosofia e Ciencias Humanas,5842,EGRESSOS DE CIÊNCIAS SOCIAIS: GÊNERO E TRAJETÓRIAS ACADÊMICA E PROFISSIONAL,"GIZELLE CHRISTINI MARQUES DE CASTRO,NATHÁLIA NUNES GREI DE MENEZES,FELÍCIA PICANÇO"
Centro de Filosofia e Ciencias Humanas,1248,ASSESSORIA A UM SINDICATO - RELATOS DE UMA EXPERIÊNCIA,"ANDREZA DA SILVA LOPES,THAYS MARIANA DE SOUZA PINHEIRO,IORRANE CUNHA DA SILVA,ALZIRA MITZ BERNARDES GUARANY"
Centro de Filosofia e Ciencias Humanas,1976,ATUAÇÃO DO PSICÓLOGO À BEIRA DO LEITO: RELATO DE EXPERIENCIA DE EXTENSÃO NA SAÚDE MATERNO- INFANTIL,"BRUNA SA DA COSTA E SILVA,JULIE ANNA BARROS SMITH,ANA CRISTINA BARROS CUNHA,LUCIANA FERREIRA MONTEIRO"
Centro de Filosofia e Ciencias Humanas,4650,ASSESSORIA AO PROJETO “A DEFENSORIA PÚBLICA E O SISTEMA ÚNICO DE ASSISTÊNCIA SOCIAL – SUAS”,"FERNANDA DO VALE SANTOS,NATALIA MARIA ROSA DA SILVA,GISELANE FIGUEREDO MARTINS,IARA ELOANE BEZERRA GUERREIRO,SHEILA BACKX,ILMA REZENDE SOARES,FÁTIMA VALÉRIA FERREIRA DE SOUZA,ANDRéA TEIXEIRA"
Centro de Filosofia e Ciencias Humanas,4893,ASSESSORIA VIA EXTENSÃO UNIVERSITÁRIA: UMA CONTRIBUIÇÃO AOS ASSISTENTES SOCIAIS FRENTE AOS AJUSTES NEOLIBERAIS,"JESSICA DO ESPIRITO SANTO,ROSANE COSTA GOMES DE OLIVEIRA,SAMARA CRISTINA SANTOS CASTRO,MARIANA FERNANDES RODRIGUES,CRISTIANE DA COSTA LOPES ROMA,SILVINA GALIZIA,GUSTAVO JAVIER REPETTI"
Centro de Filosofia e Ciencias Humanas,4925,"ATUALIZAÇÃO DA CARTILHA ""APRENDENDO A LIDAR COM A DIFICULDADE DE APRENDIZAGEM"" DO PROJETO PANDA","CRISTINA WIGG,DAYANNE DE OLIVEIRA SILVA,NICOLE VELLOSO DE OLIVEIRA,TELKA BAIOCCHI,EDUARDO OLIVEIRA RODRIGUES"
Centro de Filosofia e Ciencias Humanas,5146,POR UM PROJETO INTERDISCIPLINAR DE AÇÕES PARA A CIDADANIA,"CAMILA CLIPES GARCIA,ELISA MARTINS SILVA,FHILLIPE ANTÔNIO ARAÚJO PEREIRA,PEDRO PAULO GASTALHO DE BICALHO"
Centro de Filosofia e Ciencias Humanas,927,A CRECHE E SEU ESPAÇO PARA A PSICOLOGIA.,"RAFAELLA MOREIRA SILVA,LEILA SANCHES DE ALMEIDA"
Centro de Filosofia e Ciencias Humanas,1208,MOBILIDADE SOCIAL NO ATLÂNTICO LUSO: AS PRÁTICAS DE TRANSMISSÃO PATRIMONIAL NA CONFIGURAÇÃO DE CARREIRAS ULTRAMARINAS (SÉCULOS XVII-XVIII),"ERIC FAGUNDES DE CARVALHO,JOÃO LUIS RIBEIRO FRAGOSO"
Centro de Filosofia e Ciencias Humanas,2048,UMA LEITURA DA FORMAÇÃO DO REINO DE PORTUGAL SEGUNDO A CRONICA GOTHORUM (SECULO XII),"MARIANE GODOY DA COSTA LEAL FERREIRA,ANDRÉIA CRISTINA LOPES FRAZÃO DA SILVA"
Centro de Filosofia e Ciencias Humanas,2536,"OS HOMENS ENCAMINHADOS PARA OS GRUPOS REFLEXIVOS DO I JVDFM: MASCULINIDADE, ESCOLARIDADE E A VIOLÊNCIA DOMÉSTICA","EDUARDO FRANCISCO CORREA LANCELOTTI,CECíLIA TEIXEIRA SOARES,HEBE SIGNORINI GONÇALVES,NATáLIA MARQUES MARINHO CASTRO"
Centro de Filosofia e Ciencias Humanas,2548,FORMAS DE DESRESPEITO E FORMAS DE RECONHECIMENTO: UMA ANÁLISE DO DISCURSO DOS HOMENS ACUSADOS DE VIOLÊNCIA DO IJVDFM.,"AMANDA VILELA TIAGO,HEBE SIGNORINI GONÇALVES,FERNANDA MOREIRA DE MENEZES"
Centro de Filosofia e Ciencias Humanas,4305,"""PATERNIDADE VERDADEIRA"" - DELINEAMENTOS JURÍDICOS DA FILIAÇÃO SOCIOAFETIVA E BIOLÓGICA","ANA PAULA AGRA,RAIANA CASSIA FULAN GOMES,HEBE SIGNORINI GONÇALVES,CLAUDIA MACEDO GONÇALVES"
Centro de Filosofia e Ciencias Humanas,3138,UM DESENHO DA PSICOLOGIA ESCOLAR E EDUCACIONAL ATRAVÉS DAS PUBLICAÇÕES DA ABRAPEE,"RAFAELLA PONTES MARTINS DA SILVA,BEATRIZ SANCOVSCHI"
Centro de Filosofia e Ciencias Humanas,3304,AUGUSTO MALTA E OS DESEJOS DE UM PORVIR: OLHARES SOBRE A ESCOLA PRIMÁRIA NA DÉCADA DE 1920,"JOSÉ CLÁUDIO SOOMA SILVA,MARCUS REIS DE QUEIROZ"
Centro de Filosofia e Ciencias Humanas,3602,"LIBERDADE DE ESCOLHA, SEM GARANTIA DE ACESSO: AÇÕES E PERCEPÇÕES DE GESTORES SOBRE OS PROCEDIMENTOS DE MATRÍCULA ESCOLAR","REBECA FAGUNDES SOUZA,ANA PIRES DO PRADO,RODRIGO ROSISTOLATO"
Centro de Filosofia e Ciencias Humanas,4959,AGIR JUNTO E CONSTRUIR O COMUM NA ESCOLA: UM ESTUDO DE CASO,"ARTHUR JOSÉ VIANNA BRITO,RAFAELA NOBREGA ANDRADE,PAULA TUMOLO,LUCIA RABELLO DE CASTRO"
Centro de Filosofia e Ciencias Humanas,5271,EXPERIÊNCIA DOS BOLSISTAS NA ATIVIDADE DO PIBID NO COLÉGIO ESTADUAL ANTÔNIO PRADO JUNIOR,"GABRIEL DA SILVA MORAES,CARLOS HENRIQUE DA SILVA DE NOBREGA,FERNANDA CASTRO,CINTHIA MONTEIRO DE ARAUJO"
Centro de Filosofia e Ciencias Humanas,4850,PIBID HISTÓRIA UFRJ E AS OCUPAÇÕES DE 2016: ANÁLISES E VIVÊNCIAS.,"RAMON RIBEIRO SILVA,CAROLINE LIMA DIAS,EDUARDO CAETANO,CINTHIA MONTEIRO DE ARAUJO"
Centro de Filosofia e Ciencias Humanas,5124,IDENTIFICAÇÃO DE DROGAS POR ESTUDANTES DE ENSINO FUNDAMENTAL,"NATALIA VARONEZ DA SILVA,RAINIE VIEIRA MENDES,JAMILY BORGES,ELZA MARIA BARROS DA ROCHA PINTO"
Centro de Filosofia e Ciencias Humanas,5495,JUVENTUDE E FUTURO: A URGÊNCIA PARA A INSERÇÃO NO MERCADO DE TRABALHO E SUA RELAÇÃO COM O FUTURO E A CONSTRUÇÃO DE UMA IDENTIDADE SOCIAL,"CÁSSIO GOMES RODRIGUES DOS SANTOS,RAQUEL DOS SANTOS GUIMARAES,ANNA BECKER,PEDRO PAULO GASTALHO DE BICALHO,JULIE DE NOVAES TAVARES"
Centro de Filosofia e Ciencias Humanas,5503,CONSIDERAÇÕES ACERCA DA ORGANIZAÇÃO DO TRABALHO EM UM HOSPITAL PÚBLICO,"TAYANE CRISTINA CAMPISTA MUNIZ,DEANY YUKARI KOMESU,FERNANDO JOSÉ GASTAL DE CASTRO"
Centro de Filosofia e Ciencias Humanas,5690,A VALORIZAÇÃO DA IDENTIDADE DO EDUCANDO NOS ENCONTROS INTERATIVOS,"LETICIA DE SOUZA SILVA,ANA CAROLINA SANTANA GUEDES ROCHA,LUÍSA AINÁ SANTANA LESSA,IRENE GIAMBIAGI"
Centro de Filosofia e Ciencias Humanas,5833,A POESIA DO VERBO DANÇAR,"JÉSSICA MARCELLE BARBOSA,THAIS CRISTINA RAMANHO,ADRIANA SANTOS SILVA,JOSÉ GUILHERME SILVA ALVES"
Centro de Filosofia e Ciencias Humanas,1197,"ADOLESCÊNCIA, DROGAS E VULNERABILIDADE SOCIAL","ANA CAROLINA BORGES LOPES,ERIMALDO NICACIO"
Centro de Filosofia e Ciencias Humanas,1927,ALUNO-PROBLEMA: UMA PROPOSTA DE ANÁLISE DA PRODUÇÃO DE ESTIGMA NA CULTURA ESCOLAR EM UM MUNICÍPIO DA BAIXADA FLUMINENSE,"EDSON SOARES GOMES,RODRIGO ROSISTOLATO"
Centro de Filosofia e Ciencias Humanas,3816,PICHADORES CARIOCAS: UM OLHAR SOBRE CLASSE SOCIAL E JUVENTUDE NA ATIVIDADE DO PICHO NO RIO DE JANEIRO,"FERNANDA BARBOSA CARREIRO TAVARES,NILMA FIGUEIREDO DE ALMEIDA,ÁLAN BELÉM BARRETO BATISTA DE OLIVEIRA,CAIO VALENTE LUCINI,JAIRTON CARLOS ALVES DA SILVA,ALICE AKHERMAN"
Centro de Filosofia e Ciencias Humanas,3827,"O TEMPO ""INÚTIL"" DÁ SENTIDO AO TEMPO ""ÚTIL"" NA ESCOLA? UMA ANÁLISE ACERCA DE COMO CRIANÇAS VIVENCIAM O RECREIO ESCOLAR","MARIA LUIZA VIANNA WERNECK PEREIRA,CHEYENNE MONTEIRO WOLF VON ARCOSY,YURI DO CARMO CASTRO DE JESUS,JULIANA SIQUEIRA DE LARA,LUCIA RABELLO DE CASTRO"
Centro de Filosofia e Ciencias Humanas,4126,O CORPO E OS AFETOS ATRAVÉS DA LITERATURA: UMA PROPOSTA DE TRABALHO EM EDUCAÇÃO SEXUAL,"MARINA MAC CORD RONDON KRIVOCHEIN COUTO,JACQUELINE CAVALCANTI CHAVES"
Centro de Filosofia e Ciencias Humanas,1162,AS OCUPAÇÕES SECUNDARISTA: RESISTÊNCIA CONTRA A ESCOLARIZAÇÃO,"JOÃO PEDRO DIAS DO CANTO E MELLO,ADRIANY FERREIRA DE MENDONÇA"
Centro de Filosofia e Ciencias Humanas,1333,"A POLÍCIA MILITAR DO RIO DE JANEIRO, O ESTADO ANÔMICO E SEUS IMPACTOS NOS PROCESSOS DE SUBJETIVAÇÃO DE ADOLESCENTES EM SITUAÇÃO DE SOCIOVULNERABILIDADE","HUGO GOMES,CRISTAL OLIVEIRA MONIZ DE ARAGÃO,ANAíS FIORANI,LAURIANA SILVA,ANA CAROLINA HERDT SOUZA SANTOS,CRISTINA MARTINS TAVELIN,GLAUCIA TAVARES DANTAS SILVA,LAYLAN BATISTA LOPES DA SILVA"
Centro de Filosofia e Ciencias Humanas,3449,A PERCEPÇÃO DE ALUNOS SECUNDARISTAS DE ORIGEM POPULAR FRENTE AO ESPAÇO ACADÊMICO,"STEPHANY CRUZ DOS SANTOS,WARLEY COSTA"
Centro de Filosofia e Ciencias Humanas,2011,A DESMISTIFICAÇÃO DOS ARGUMENTOS DA CONTRARREFORMA DA PREVIDÊNCIA SOCIAL BRASILEIRA,"JÉSSICA NARCISO,CAMILA DE LIMA GIL VIEIRA,BáRBARA MARTINS,SILVINA GALIZIA,ALEJANDRA PASTORINI CORLETO"
Centro de Filosofia e Ciencias Humanas,2489,PREVIDÊNCIA SOCIAL NO ESTADO DO RIO DE JANEIRO: COMO CHEGAMOS ATÉ AQUI?,"CLARA GOMIDE SARAIVA,SARA GRANEMANN"
Centro de Filosofia e Ciencias Humanas,3913,AS TRANSFORMAÇÕES NA PREVIDÊNCIA SOCIAL DO ESTADO DO PARÁ: IMPACTOS SOBRE A CLASSE TRABALHADORA,"DIEGO CORREIA DE SOUZA,SARA GRANEMANN"
Centro de Filosofia e Ciencias Humanas,3966,LEITURAS SOBRE O DESENVOLVIMENTO DO CAPITALISMO NA AMÉRICA LATINA E SUAS PARTICULARIDADES NO CONTEXTO CONTEMPORÂNEO,"GLÁUCIA LELIS ALVES,AMANDA NEDER FERREIRA,MARIANA FERNANDES ALCOFORADO BELTRÃO"
Centro de Filosofia e Ciencias Humanas,3997,PREVIDÊNCIA SOCIAL DO ESTADO DE MINAS GERAIS: ENTRE O DESMONTE E A PRIVATIZAÇÃO?.,"LARISSA RIBEIRO,SARA GRANEMANN"
Centro de Filosofia e Ciencias Humanas,4070,VIVÊNCIAS SOBRE POLÍTICA: O ESTADO BRASILEIRO NA PERSPECTIVA DO PIBID,"MATHEUS ROMANO PALMIERI DE SOUZA,CINTHIA MONTEIRO DE ARAUJO,IAGO HANIEL GONÇALVES MORAIS"
Centro de Filosofia e Ciencias Humanas,49,"GERAÇÃO TOMBAMENTO: ATIVISMO, MAINSTREAM E CULTURA DE REDES","JOÃO PEDRO DOMINGOS DOS SANTOS,IVANA BENTES OLIVEIRA"
Centro de Filosofia e Ciencias Humanas,190,100 ANOS DA REVOLUÇÃO RUSSA EM IMAGENS,"FRANCISCO TEIXEIRA PORTUGAL,LUDMILA FONTENELE CAVALCANTI,MARIANA SOUZA MARTINS,DANIEL AMORIM BRAGA DE OLIVEIRA,IZABELLA DE CARVALHO GIGLIO,GABRIEL RICHARD BARBOSA RODRIGUES"
Centro de Filosofia e Ciencias Humanas,1139,A EDUCAÇÃO PARA ALÉM DO CAPITAL,"MARCELLUS VINICIUS DUARTE DA SILVA,ADRIANY FERREIRA DE MENDONÇA"
Centro de Filosofia e Ciencias Humanas,4062,HISTÓRIA E MEMÓRIA: A COMUNIDADE NEGRA DE VILA BELA DA SANTÍSSIMA TRINDADE (1960-1990),"LETICIA HELENA DE OLIVEIRA,JULIANA BEATRIZ ALMEIDA DE SOUZA"
Centro de Filosofia e Ciencias Humanas,4088,IV JORNADA UNIVERSITÁRIA EM DEFESA DA REFORMA AGRÁRIA NA UFRJ A PARTIR DA COORDENAÇÃO DO SERVIÇO SOCIAL DA PR-5,"STHEFANI COUTINHO,MICHELLE MORAES,BÁRBARA ZILLI HAANWINCKEL,VALÉRIA PEREIRA SILVA,CAMILA RODRIGUES PEREIRA,IARA ELOANE BEZERRA GUERREIRO"
Centro de Filosofia e Ciencias Humanas,5147,"ASSENTAMENTO DA REFORMA AGRÁRIA DO REGIONAL CHAPADÃO/MUTIRÃO CAMPO ALEGRE: A LUTA PELA PERMANÊNCIA NA TERRA , POR FORMAÇÃO POLÍTICA E TÉCNICA.","IGOR FERNANDO SARDINHA COSTA,BIBIANA MACHADO NUNES,LILIANE LEITE DA SILVA,MARIA DAIANE DE ARAÚJO ALVES,GISELANE FIGUEREDO MARTINS,MÔNICA MENDONÇA DELGADO,LUANA DE SOUZA SIQUEIRA,JOSé RODOLFO SANTOS DA SILVEIRA,GLÁUCIA LELIS ALVES"
Centro de Filosofia e Ciencias Humanas,4182,O DESENVOLVIMENTO DA CULTURA LITERÁRIA NA ESCOLA BÁSICA,"MANUELLA IMAMURA DE ABREU,BÁRBARA LARANJA,DANIELE FERREIRA,JESSICA CANDIDA FERREIRA,CAMILA SILVA PACHECO,ANA CRELIA PENHA DIAS,CAROLINA RODRIGUES BARBOSA"
Centro de Filosofia e Ciencias Humanas,4384,OFICINAS PEDAGÓGICAS EM EJA: UM ESPAÇO EM QUE A EDUCAÇÃO CRITICA SE CONSTRÓI ATRAVÉS DA TROCA MÚTUA DOS SABERES COTIDIANOS,"CARLA BEATRIS BARRETO DOS REIS,ANA CLAUDIA DE ARAUJO,ANA PAULA DE ABREU COSTA DE MOURA,RENATA CORRÊA SOARES"
Centro de Filosofia e Ciencias Humanas,4420,"O SUJEITO LEITOR, O ESPAÇO DAS LEITURAS SUBJETIVAS EM AMBIENTE ESCOLAR E O ACOLHIMENTO DO PROFESSOR","DANIELE FERREIRA,MARIA FERNANDA ALVITO PEREIRA DE SOUZA OLIVEIRA"
Centro de Filosofia e Ciencias Humanas,4610,A FORMAÇÃO DA IDENTIDADE CULTURAL ATRAVÉS DAS HISTÓRIAS DE VIDA DOS EDUCANDOS,"CARLA BEATRIS BARRETO DOS REIS,ANA PAULA DE ABREU COSTA DE MOURA,ISABEL CRISTINA NEVES PEREIRA COELHO,ANA CLAUDIA DE ARAUJO,THIAGO DE OLIVEIRA ALOCHIO,FLÁVIA ANDRADE DE NEVES"
Centro de Filosofia e Ciencias Humanas,4651,A IMPORTÂNCIA DA LEITURA ORAL E COMPARTILHADA PARA A FORMAÇÃO DO LEITOR LITERÁRIO NA ESCOLA,"ALEXANDRA CRISTINA EVANGELISTA DOS SANTOS,CYNTHIA EMMERICH,JESSICA LAURA NERY GONÇALVES,IASMIN DOS REIS FERREIRA,NATHÁLIA AFFONSO NASCIMENTO,THAÍS BATISTA ANDRADE DE PAULA,MARIA FERNANDA ALVITO PEREIRA DE SOUZA OLIVEIRA"
Centro de Filosofia e Ciencias Humanas,4859,ESTRATÉGIAS DE LEITURA: O TRABALHO COM O GÊNERO POLICIAL NO ÚLTIMO ANO DO ENSINO FUNDAMENTAL,"DANIELLA CRISTINE DA SILVA ALVIM,FATIMA LOUISE SILVA RANGEL,JANAÍNA SMITH DIAS HERCULANO,RAFAEL BATISTA,KARINE OLIVEIRA DA ROCHA,THIAGO LUCIUS ALVAREZ AMARAL,VANESSA SOARES MATOS,MARIA FERNANDA ALVITO PEREIRA DE SOUZA OLIVEIRA"
Centro de Filosofia e Ciencias Humanas,1118,A LINGUAGEM COMO SUSTENTÁCULO DO SER E A RESPOSTA ARISTOTÉLICA ÀS TESES SOFÍSTICAS,"ANNELYZE ARAÚJO REIS,CAROLINA ARAÚJO"
Centro de Filosofia e Ciencias Humanas,1166,UMA VISÃO ACERCA DO TOTALITARISMO A PARTIR DO MITO DOS METAIS NA REPÚBLICA DE PLATÃO,"ESTHER DOS SANTOS SILVA,CAROLINA ARAÚJO"
